model,source_run_conditional,posterior_fit_window_conditional,prediction_type_conditional,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials_conditional,n_participants_conditional,observed_high_conditional,predicted_high_conditional,residual_high_conditional,observed_investment_conditional,predicted_investment_conditional,residual_investment_conditional,predictive_interval_low_conditional,predictive_interval_high_conditional,investment_predictive_interval_low_conditional,investment_predictive_interval_high_conditional,posterior_draws_conditional,cell_weighting_conditional,sparse_cell_conditional,history_strata_conditional,source_run_generative,posterior_fit_window_generative,prediction_type_generative,n_trials_generative,n_participants_generative,observed_high_generative,predicted_high_generative,residual_high_generative,observed_investment_generative,predicted_investment_generative,residual_investment_generative,predictive_interval_low_generative,predictive_interval_high_generative,investment_predictive_interval_low_generative,investment_predictive_interval_high_generative,posterior_draws_generative,cell_weighting_generative,sparse_cell_generative,history_strata_generative,generative_minus_conditional_residual_high,generative_minus_conditional_residual_investment
H8,H8_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,training,200,107,0.7616822429906542,0.519423555475026,0.2422586875156281,1.5233644859813085,1.038847110950052,0.4845173750312563,0.4532710280373832,0.5934579439252337,0.9065420560747663,1.1869158878504673,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,200,107,0.7616822429906542,0.5182126168224299,0.2434696261682243,1.5233644859813085,1.0364252336448598,0.4869392523364486,0.4532710280373832,0.5841121495327103,0.9065420560747663,1.1682242990654206,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.001210938652596194,0.002421877305192277
H8,H8_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,training,194,109,0.7110091743119266,0.5420251727845339,0.1689840015273926,2.8440366972477062,2.1681006911381355,0.6759360061095707,0.4723623853211009,0.6146788990825688,1.889449541284404,2.458715596330275,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,194,109,0.7110091743119266,0.5403211009174312,0.1706880733944953,2.8440366972477062,2.161284403669725,0.6827522935779813,0.4631880733944954,0.6147935779816512,1.8527522935779817,2.459174311926605,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0017040718671026966,0.0068162874684105645
H8,H8_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,training,193,107,0.5981308411214953,0.5626479034278062,0.035482937693689,4.785046728971962,4.50118322742245,0.2838635015495123,0.4859813084112149,0.6261682242990654,3.88785046728972,5.009345794392523,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,193,107,0.5981308411214953,0.5617640186915888,0.0363668224299065,4.785046728971962,4.49411214953271,0.2909345794392521,0.5045560747663551,0.6261682242990654,4.036448598130841,5.009345794392523,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0008838847362174981,0.0070710778897398185
H8,H8_train_noage,training,conditional_history,offer,stranger,2-4,positive_positive,all,all,training,207,109,0.4770642201834862,0.5133347163514841,-0.0362704961679978,2.9541284403669725,3.026669432702968,-0.0725409923359952,0.4494266055045872,0.5825688073394495,2.8988532110091745,3.165137614678899,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,207,109,0.4770642201834862,0.5099885321100918,-0.0329243119266055,2.9541284403669725,3.0199770642201837,-0.0658486238532107,0.4357798165137614,0.5780963302752292,2.871559633027523,3.1561926605504587,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.003346184241392304,0.006692368482784497
H8,H8_train_noage,training,conditional_history,offer,stranger,2-8,positive_positive,all,all,training,408,110,0.396969696969697,0.5325933488709707,-0.1356236519012736,4.381818181818182,5.195560093225825,-0.813741911407643,0.4855871212121213,0.5856060606060607,4.913522727272728,5.513636363636364,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,408,110,0.396969696969697,0.5305681818181818,-0.1335984848484848,4.381818181818182,5.183409090909091,-0.8015909090909092,0.4772537878787878,0.5818181818181818,4.863522727272727,5.490909090909091,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0020251670527887955,0.012151002316733717
H8,H8_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,training,196,108,0.3287037037037037,0.5312883170848578,-0.202584613381154,5.314814814814815,6.125153268339432,-0.8103384535246168,0.4629629629629629,0.5973379629629628,5.851851851851852,6.389351851851852,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,196,108,0.3287037037037037,0.5296875,-0.2009837962962962,5.314814814814815,6.11875,-0.8039351851851855,0.4583333333333333,0.6018518518518519,5.833333333333333,6.407407407407407,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0016008170848577918,0.006403268339431278
H8,H8_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,training,811,111,0.4007293007293008,0.5268909942995452,-0.1261616935702443,4.256327756327757,4.873485426713357,-0.6171576703856001,0.4907794401544402,0.5629174710424709,4.700786679536679,5.039417631917631,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,811,111,0.4007293007293008,0.5244580115830115,-0.1237287108537106,4.256327756327757,4.862492277992278,-0.6061645216645211,0.4886062848562849,0.5568331724581725,4.673418597168596,5.028061990561991,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0024329827165336937,0.010993148721079038
H8,H8_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,training,587,111,0.6873873873873872,0.5392291109419183,0.1481582764454689,3.015915915915916,2.534451196014245,0.4814647199016701,0.4992192192192191,0.5830518018018019,2.312492492492493,2.755780780780781,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,587,111,0.6873873873873872,0.538436936936937,0.1489504504504503,3.015915915915916,2.5323415915915914,0.4835743243243242,0.4977477477477479,0.5828903903903904,2.3202777777777777,2.7511636636636627,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0007921740049814108,0.0021096044226540656
H8,H8_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,training,170,21,0.4199168556311413,0.5075135119386613,-0.08759665630752,3.395918367346939,3.838752938029901,-0.4428345706829617,0.4360685941043084,0.5806259448223733,3.420613189720332,4.189464285714285,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,170,21,0.4199168556311413,0.5074258786848073,-0.0875090230536659,3.395918367346939,3.841689531368103,-0.4457711640211634,0.4180957105064247,0.580930177626606,3.464913076341648,4.193505291005291,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,8.763325385410803e-05,-0.0029365933382016762
H8,H8_train_noage,training,conditional_history,time_bin,stranger,all,all,early,all,training,938,111,0.4997546247546247,0.5104385749773261,-0.0106839502227014,3.717043667043666,3.825682801260909,-0.1086391342172432,0.4771530377780376,0.5432195994695994,3.671170862420862,3.9808387933387928,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,938,111,0.4997546247546247,0.5072637101387102,-0.0075090853840855,3.717043667043666,3.812092720967721,-0.0950490539240549,0.4766896929396927,0.5416628479128479,3.652617227617229,3.967117539617541,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0031748648386159,0.013590080293188297
H8,H8_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,training,460,111,0.5581295581295581,0.5676719388544869,-0.0095423807249287,3.795795795795796,4.003098540427208,-0.2073027446314115,0.5190915915915916,0.6182823895323895,3.768988631488632,4.2517706992707005,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,460,111,0.5581295581295581,0.5680683183183183,-0.0099387601887601,3.795795795795796,4.006261904761905,-0.2104661089661088,0.5175841913341914,0.6169031531531531,3.769286786786788,4.236382453882456,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.00039637946383139916,-0.0031633643346972995
H8,H8_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,training,650,111,0.5120656370656372,0.5181419454225293,-0.0060763083568921,3.622408122408123,3.741566036901376,-0.1191579144932526,0.4748620048620049,0.5629544723294723,3.5354205991706,3.937154118404118,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,650,111,0.5120656370656372,0.5187452631202631,-0.0066796260546259,3.622408122408123,3.7474096060346063,-0.1250014836264834,0.4799371693121694,0.5590439546689546,3.5587584012584004,3.9425740025740033,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0006033176977338003,-0.005843569133230794
H8,H8_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,training,123,111,0.6081081081081081,0.405837947561014,0.2022701605470941,4.063063063063064,3.297322787758375,0.7657402753046889,0.3257132132132132,0.4834834834834834,2.9096846846846844,3.717792792792793,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,123,111,0.6081081081081081,0.4057094594594595,0.2023986486486486,4.063063063063064,3.3047672672672674,0.7582957957957963,0.3213213213213213,0.4865615615615615,2.879654654654655,3.696771771771772,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.00012848810155449697,-0.007444479508892599
H8,H8_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,training,625,109,0.5613222659094216,0.5737436077637545,-0.0124213418543329,3.9575506043395934,4.1534165401370124,-0.1958659357974181,0.5327508373379933,0.6153587811271296,3.946994320664045,4.3470627639435,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,625,109,0.5613222659094216,0.5666505752147952,-0.0053283093053736,3.9575506043395934,4.118838976263288,-0.1612883719236939,0.5292751565457986,0.6063618574341052,3.9351407091888735,4.312129386922965,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0070930325489593,0.03457756387372418
H8,H8_train_noage,training,conditional_history,partner,computer,all,all,all,all,training,1412,111,0.4652083152083152,0.5289007014540403,-0.0636923862457251,3.4356873856873857,3.839815364267748,-0.4041279785803624,0.5016279453779455,0.5533012445512444,3.7053323015823016,3.9694770932270953,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,1412,111,0.4652083152083152,0.526397959085459,-0.0611896438771438,3.4356873856873857,3.832267692267692,-0.3965803065803062,0.4960856723356725,0.5514051189051189,3.695427856677856,3.9540354227854233,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0025027423685812997,0.007547672000056238
H8,H8_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,training,205,110,0.6409090909090909,0.5185903811213248,0.122318709787766,1.2818181818181815,1.0371807622426497,0.2446374195755321,0.445340909090909,0.5818181818181818,0.8906818181818181,1.1636363636363636,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,205,110,0.6409090909090909,0.5144545454545455,0.1264545454545453,1.2818181818181815,1.028909090909091,0.2529090909090907,0.4454545454545454,0.5909090909090909,0.8909090909090909,1.181818181818182,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.004135835666779289,0.008271671333558606
H8,H8_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,training,203,109,0.5963302752293578,0.5418726775428292,0.0544575976865285,2.385321100917431,2.167490710171317,0.2178303907461143,0.4724770642201835,0.6100917431192661,1.889908256880734,2.440366972477064,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,203,109,0.5963302752293578,0.5361238532110092,0.0602064220183485,2.385321100917431,2.1444954128440368,0.2408256880733943,0.4724770642201835,0.6009174311926605,1.889908256880734,2.403669724770642,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.005748824331820002,0.022995297327280007
H8,H8_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,training,207,111,0.481981981981982,0.5137000460365002,-0.0317180640545182,2.963963963963964,3.027400092073001,-0.0634361281090369,0.4458333333333333,0.5811936936936936,2.891666666666667,3.162387387387388,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,207,111,0.481981981981982,0.5113175675675676,-0.0293355855855856,2.963963963963964,3.0226351351351357,-0.0586711711711713,0.4459459459459459,0.5765765765765766,2.891891891891892,3.1531531531531534,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.002382478468932598,0.004764956937865598
H8,H8_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,training,400,110,0.3704545454545455,0.5407535793062088,-0.1702990338516633,4.222727272727273,5.244521475837253,-1.0217942031099805,0.4931628787878787,0.585625,4.958977272727273,5.51375,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,400,110,0.3704545454545455,0.5424318181818182,-0.1719772727272727,4.222727272727273,5.2545909090909095,-1.0318636363636369,0.492405303030303,0.5924431818181817,4.954431818181818,5.554659090909091,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0016782388756093891,-0.01006943325365639
H8,H8_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,training,202,107,0.3411214953271028,0.5281049459456362,-0.1869834506185334,5.364485981308412,6.112419783782545,-0.7479338024741331,0.4485981308411215,0.5887850467289719,5.794392523364486,6.355140186915888,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,202,107,0.3411214953271028,0.5216355140186916,-0.1805140186915887,5.364485981308412,6.086542056074766,-0.7220560747663543,0.4485981308411215,0.5887850467289719,5.794392523364486,6.355140186915888,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.006469431926944685,0.025877727707778853
H8,H8_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,training,809,111,0.3897361647361647,0.5295100311482218,-0.139773866412057,4.158236808236808,4.879301775534995,-0.7210649672981875,0.4945082582582582,0.5627397039897039,4.72085960960961,5.030485306735306,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,809,111,0.3897361647361647,0.5282226244101245,-0.1384864596739597,4.158236808236808,4.877959298584298,-0.7197224903474906,0.4935572179322179,0.5603088803088803,4.70817513942514,5.0349930287430285,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0012874067380972964,0.0013424769506968914
H8,H8_train_noage,training,conditional_history,zero_option,computer,all,zero,all,all,training,603,111,0.5758258258258258,0.5281462710477447,0.047679554778081,2.460660660660661,2.412770731511374,0.0478899291492873,0.4867304804804804,0.5695307807807809,2.2047747747747746,2.610833333333332,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,603,111,0.5758258258258258,0.5244921171171171,0.0513337087087086,2.460660660660661,2.3989136636636634,0.0617469969969977,0.4840803303303303,0.5623123123123123,2.2031231231231234,2.594091591591592,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.003654153930627596,0.013857067847710396
H8,H8_train_noage,training,conditional_history,run,computer,all,all,single_run,all,training,181,21,0.4291606541606541,0.5060248924264836,-0.0768642382658295,3.267291967291968,3.698299945168303,-0.4310079778763356,0.4264454064454064,0.5796962396069539,3.3367328901257483,4.050431697931698,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,181,21,0.4291606541606541,0.5031991513777229,-0.0740384972170687,3.267291967291968,3.6922576101147526,-0.424965642822785,0.4311053133374561,0.5808896791039647,3.314407081014224,4.091178021713735,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0028257410487607937,0.006042335053550618
H8,H8_train_noage,training,conditional_history,time_bin,computer,all,all,early,all,training,859,111,0.4725676975676976,0.4999292982588328,-0.0273616006911351,3.4487259987260006,3.660994788430271,-0.2122687897042703,0.4586678561678561,0.5373349323349323,3.4733735846235843,3.8343358780858776,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,859,111,0.4725676975676976,0.494213136025636,-0.0216454384579383,3.4487259987260006,3.6402211594711593,-0.1914951607451587,0.4569090275340274,0.529592278967279,3.466841776841777,3.8164493064493055,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.005716162233196799,0.020773628959111584
H8,H8_train_noage,training,conditional_history,time_bin,computer,all,all,middle,all,training,553,111,0.4537323037323038,0.5707956797842038,-0.1170633760518999,3.464571714571715,4.152840203647656,-0.6882684890759405,0.5261439117689116,0.6100786500786503,3.932968861718863,4.363061096811096,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,553,111,0.4537323037323038,0.573373704061204,-0.1196414003289002,3.464571714571715,4.167893554268554,-0.703321839696839,0.5263475082225079,0.6161939618189619,3.920534105534104,4.369913306163306,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.002578024277000296,-0.01505335062089852
H8,H8_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,defection,training,644,111,0.4526169026169026,0.5201062504635066,-0.0674893478466039,3.423959673959674,3.780145062585325,-0.3561853886256512,0.4762780637780638,0.5557738988988989,3.6049533462033447,3.955648148148149,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,644,111,0.4526169026169026,0.518589392964393,-0.0659724903474903,3.423959673959674,3.7802542900042897,-0.3562946160446159,0.4770863720863721,0.5570684076934077,3.5861826111826094,3.969036000285999,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.001516857499113608,-0.0001092274189646858
H8,H8_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,no_previous,training,130,111,0.4549549549549549,0.3920276673339062,0.0629272876210487,3.972972972972973,3.628454637201701,0.344518335771272,0.3063063063063063,0.47759009009009,3.179954954954955,4.12635135135135,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,130,111,0.4549549549549549,0.3948423423423424,0.0601126126126125,3.972972972972973,3.639752252252253,0.3332207207207203,0.3063063063063063,0.486599099099099,3.189189189189189,4.153153153153153,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0028146750084361988,-0.011297615050551713
H8,H8_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,reciprocation,training,638,111,0.508054483054483,0.5677253554894501,-0.0596708724349671,3.4929143429143443,3.989083999218716,-0.4961696563043714,0.5250319069069068,0.6051997533247532,3.788797547547549,4.181271986271988,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,638,111,0.508054483054483,0.5623043847418847,-0.0542499016874017,3.4929143429143443,3.968332296582297,-0.4754179536679528,0.5193597168597168,0.6038876376376374,3.762192192192192,4.166337051337051,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.005420970747565396,0.020751702636418567
H8,H8_train_noage,training,conditional_history,partner,friend,all,all,all,all,heldout,1321,111,0.7516536016536016,0.5801935578469801,0.1714600438066215,4.740434040434041,4.088372707988037,0.6520613324460038,0.5457407457407459,0.6156000306000308,3.917091324591324,4.26441571941572,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,1321,111,0.7516536016536016,0.5783249824499824,0.1733286192036192,4.740434040434041,4.078793619293619,0.6616404211404214,0.5431131406131406,0.6128080403080401,3.894592389592389,4.237495904995905,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.001868575396997696,0.009579088694417592
H8,H8_train_noage,training,conditional_history,offer,friend,0-2,zero,all,all,heldout,190,104,0.8653846153846154,0.5415018454256365,0.3238827699589789,1.7307692307692308,1.083003690851273,0.6477655399179578,0.4711538461538461,0.6105769230769231,0.9423076923076924,1.2211538461538465,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,190,104,0.8653846153846154,0.54109375,0.3242908653846154,1.7307692307692308,1.0821875,0.6485817307692308,0.4711538461538461,0.6106971153846154,0.9423076923076924,1.2213942307692307,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0004080954256364677,0.0008161908512729354
H8,H8_train_noage,training,conditional_history,offer,friend,0-4,zero,all,all,heldout,192,102,0.8627450980392157,0.5760041475297218,0.2867409505094939,3.450980392156863,2.304016590118888,1.1469638020379755,0.5096813725490196,0.6519607843137255,2.0387254901960783,2.607843137254902,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,192,102,0.8627450980392157,0.5772794117647058,0.2854656862745099,3.450980392156863,2.309117647058823,1.14186274509804,0.5098039215686274,0.6471813725490195,2.0392156862745097,2.588725490196078,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.001275264234983975,-0.0051010569399354555
H8,H8_train_noage,training,conditional_history,offer,friend,2-4,positive_positive,all,all,heldout,190,103,0.7621359223300971,0.5444568801067916,0.2176790422233054,3.5242718446601944,3.0889137602135825,0.4353580844466118,0.4757281553398058,0.616504854368932,2.951456310679612,3.233009708737864,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,190,103,0.7621359223300971,0.5420266990291261,0.2201092233009709,3.5242718446601944,3.0840533980582525,0.4402184466019418,0.470752427184466,0.616504854368932,2.941504854368932,3.233009708737864,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0024301810776655164,0.004860362155330034
H8,H8_train_noage,training,conditional_history,offer,friend,2-8,positive_positive,all,all,heldout,370,105,0.6706349206349206,0.6032392683762555,0.067395652258665,6.023809523809524,5.619435610257533,0.404373913551991,0.545218253968254,0.6604166666666667,5.271309523809523,5.9625,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,370,105,0.6706349206349206,0.5995753968253967,0.0710595238095238,6.023809523809524,5.597452380952381,0.4263571428571424,0.5467857142857142,0.654861111111111,5.280714285714286,5.929166666666666,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0036638715508587882,0.021983229305151397
H8,H8_train_noage,training,conditional_history,offer,friend,4-8,positive_positive,all,all,heldout,194,104,0.5865384615384616,0.5757315099856395,0.010806951552822,6.346153846153846,6.302926039942559,0.0432278062112869,0.5096153846153846,0.6394230769230769,6.038461538461538,6.557692307692308,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,194,104,0.5865384615384616,0.5740745192307692,0.0124639423076923,6.346153846153846,6.296298076923076,0.0498557692307697,0.5046875,0.6395432692307691,6.01875,6.558173076923076,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0016569907548702988,0.006627963019482805
H8,H8_train_noage,training,conditional_history,zero_option,friend,all,positive_positive,all,all,heldout,754,109,0.6772826561817387,0.5781198565153095,0.0991627996664291,5.461074705111402,5.116139315895441,0.3449353892159612,0.5391115115771079,0.6205283420707731,4.91681629532547,5.311982306684141,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,754,109,0.6772826561817387,0.5754986074705111,0.1017840487112275,5.461074705111402,5.102749726955002,0.3583249781563999,0.5330900502402797,0.6202107907383135,4.903465487112274,5.304149737876804,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0026212490447983933,0.013389588940438735
H8,H8_train_noage,training,conditional_history,zero_option,friend,all,zero,all,all,heldout,567,111,0.8498498498498499,0.580676373501985,0.2691734763478649,3.8420420420420434,2.7483736988780136,1.0936683431640295,0.534954954954955,0.6318543543543542,2.516313813813814,3.003903903903904,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,567,111,0.8498498498498499,0.579911036036036,0.2699388138138139,3.8420420420420434,2.7433408408408413,1.098701201201202,0.5306306306306307,0.629436936936937,2.499759759759759,2.9694219219219224,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0007653374659489787,0.005032858037172572
H8,H8_train_noage,training,conditional_history,run,friend,all,all,single_run,all,heldout,89,21,0.7714285714285714,0.5744892342990432,0.1969393371295281,4.3841269841269845,3.773397231996348,0.6107297521306365,0.4625198412698413,0.6793849206349204,3.307896825396825,4.243015873015873,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,89,21,0.7714285714285714,0.5705853174603174,0.2008432539682539,4.3841269841269845,3.756257936507936,0.6278690476190483,0.4745436507936508,0.6628174603174601,3.320555555555556,4.198571428571428,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0039039168387257905,0.017139295488411754
H8,H8_train_noage,training,conditional_history,time_bin,friend,all,all,late,all,heldout,956,111,0.751151626151626,0.5811385967988474,0.1700130293527786,4.863816613816613,4.180335846450585,0.6834807673660279,0.5450536444286445,0.6176971589471589,4.015395670395671,4.361116734866733,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,956,111,0.751151626151626,0.5789514608889609,0.1722001652626651,4.863816613816613,4.170581731706732,0.6932348821098806,0.5399717824717825,0.6159615872115868,3.9862527612527625,4.349123714123714,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.002187135909886506,0.009754114743852682
H8,H8_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,heldout,641,109,0.7272535313819719,0.5707072282446964,0.1565463031372754,4.714030872287755,4.114744519515813,0.5992863527719416,0.5267878986456969,0.618889252948886,3.912191095092473,4.336315530799476,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,641,109,0.7272535313819719,0.5714931101645552,0.1557604212174167,4.714030872287755,4.116300222076599,0.5977306502111563,0.5275140163098876,0.6177111547983108,3.911331549439351,4.338743993010048,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0007858819198587053,-0.0015557025607852992
H8,H8_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,heldout,680,110,0.7802669552669552,0.5907212635367314,0.1895456917302238,4.858535353535354,4.1196031907926285,0.7389321627427252,0.5485380591630591,0.6355077561327562,3.9055070346320337,4.334073773448774,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,680,110,0.7802669552669552,0.5861173160173159,0.1941496392496393,4.858535353535354,4.0982965007215,0.7602388528138535,0.5385347222222222,0.6285641233766233,3.889299422799422,4.307992784992784,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.004603947519415508,0.021306690071128287
H8,H8_train_noage,training,conditional_history,partner,stranger,all,all,all,all,heldout,1354,111,0.5161195911195912,0.5808828392673131,-0.0647632481477219,3.668375568375568,4.129714035775045,-0.4613384673994769,0.5461353061353063,0.6141698879198878,3.9642466892466897,4.298911547661549,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,1354,111,0.5161195911195912,0.581211737024237,-0.0650921459046458,3.668375568375568,4.132628720253721,-0.4642531518781529,0.5477801796551794,0.6139905964905962,3.952370764870765,4.303806877556879,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0003288977569239071,-0.0029146844786759885
H8,H8_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,heldout,194,106,0.7594339622641509,0.5403573191752226,0.2190766430889283,1.518867924528302,1.0807146383504451,0.4381532861778567,0.4764150943396226,0.613325471698113,0.9528301886792452,1.226650943396226,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H8_train_noage,training,generative_history,194,106,0.7594339622641509,0.540495283018868,0.2189386792452829,1.518867924528302,1.080990566037736,0.4378773584905659,0.4622641509433962,0.613325471698113,0.9245283018867924,1.226650943396226,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0001379638436453945,-0.000275927687290789
