run_zero,model,variant_zero,participant_id,parameter,probability_positive_zero,mean_zero,median_zero,ci_low_zero,ci_high_zero,run_base,variant_base,probability_positive_base,mean_base,median_base,ci_low_base,ci_high_base,change_posterior_mean
N111_H5_zero_full,H5,zero,sub-10685,kappa,1.0,0.9735451054938,0.9504756304,0.434407527965,1.658977514075,N111_H5_base_full,base,1.0,1.1197364794514313,1.099330332,0.561017443715,1.78338488385,-0.14619137395763127
N111_H5_zero_full,H5,zero,sub-10685,theta,1.0,2.846212042105225,2.6119453015,1.32894602965,5.8269702765,N111_H5_base_full,base,1.0,2.337720313562706,2.1487230075,1.168806820975,4.627781092899999,0.508491728542519
N111_H5_zero_full,H5,zero,sub-10690,alpha,1.0,0.1000626170181464,0.076774614265,0.008783395277025,0.3372491772399998,N111_H5_base_full,base,1.0,0.1312911771778266,0.098102766805,0.01006902970775,0.4516864972449997,-0.031228560159680202
N111_H5_zero_full,H5,zero,sub-10690,kappa,1.0,0.5989617745418945,0.5520036327,0.04595198282825,1.46358363505,N111_H5_base_full,base,1.0,0.1420502921889564,0.087054024745,0.0131015729795,0.552647716055,0.4569114823529381
N111_H5_zero_full,H5,zero,sub-10690,theta,1.0,1.3302864275089268,0.7481181683,0.06319752455725,6.5502436645,N111_H5_base_full,base,1.0,6.118913896944324,5.225938355,0.4384908515325,16.176749041999994,-4.788627469435397
N111_H5_zero_full,H5,zero,sub-10691,alpha,1.0,0.0983017819167266,0.073080407805,0.0073458772135,0.3361573796374998,N111_H5_base_full,base,1.0,0.0725134055394967,0.05568368428,0.00530359635365,0.2375933952499999,0.025788376377229902
N111_H5_zero_full,H5,zero,sub-10691,kappa,1.0,0.1071496673567135,0.098569390745,0.030534216895,0.2312269639624999,N111_H5_base_full,base,1.0,0.0823930115838624,0.077421863945,0.03187534359475,0.1612581958549999,0.02475665577285109
N111_H5_zero_full,H5,zero,sub-10691,theta,1.0,7.574153011616131,7.4017378825,3.311163033275,12.835826384249998,N111_H5_base_full,base,1.0,12.462327277896062,12.260487145,6.46089925285,19.76751007125,-4.888174266279931
N111_H5_zero_full,H5,zero,sub-10700,alpha,1.0,0.1012260124095197,0.09624386179,0.01768140184325,0.2177237653599999,N111_H5_base_full,base,1.0,0.0829490418824248,0.0776343916049999,0.01381916555925,0.1800900761399999,0.0182769705270949
N111_H5_zero_full,H5,zero,sub-10700,kappa,1.0,1.1486857983472751,1.1315892435,0.4823105541274999,1.9239005067749997,N111_H5_base_full,base,1.0,1.3136585938220189,1.2955258795,0.694305709735,2.0371350237,-0.16497279547474375
N111_H5_zero_full,H5,zero,sub-10700,theta,1.0,1.48349895477215,1.3585567859999998,0.8080206371299999,2.9180178144,N111_H5_base_full,base,1.0,1.172519407995825,1.11556417,0.7372810690149999,1.912221512325,0.310979546776325
N111_H5_zero_full,H5,zero,sub-10701,alpha,1.0,0.0529453360042838,0.048136003565,0.0089770891761,0.1265813049524999,N111_H5_base_full,base,1.0,0.0482785789713344,0.044758874785,0.007788163740125,0.109586680755,0.004666757032949401
N111_H5_zero_full,H5,zero,sub-10701,kappa,1.0,1.2140333597927813,1.198874904,0.6161665401374999,1.9006059644,N111_H5_base_full,base,1.0,1.2195791128783129,1.2029900905,0.702945032775,1.832372881575,-0.005545753085531624
N111_H5_zero_full,H5,zero,sub-10701,theta,1.0,0.1396936666673678,0.10984316705,0.0024107844913499,0.4248076041549999,N111_H5_base_full,base,1.0,0.1115869367939625,0.075489195985,0.00040274839726,0.3843526883524999,0.02810672987340529
N111_H5_zero_full,H5,zero,sub-10713,alpha,1.0,0.0630379114450077,0.05934522749,0.011510098969,0.1358590243799999,N111_H5_base_full,base,1.0,0.0793508982219775,0.0730184289449999,0.013732225127,0.1822831706374999,-0.016312986776969796
N111_H5_zero_full,H5,zero,sub-10713,kappa,1.0,1.1513456684433,1.1370471885,0.5996098581,1.7948997304499998,N111_H5_base_full,base,1.0,0.7381675126741557,0.72699884095,0.3051166672775,1.2377523077,0.4131781557691444
N111_H5_zero_full,H5,zero,sub-10713,theta,1.0,0.187447485669288,0.16971891515,0.0055010134986,0.4812932103275,N111_H5_base_full,base,1.0,0.2371062358280437,0.18710138455,0.0014143564323,0.6538708567324998,-0.04965875015875568
N111_H5_zero_full,H5,zero,sub-10716,alpha,1.0,0.0366716865379442,0.026502508035,0.0030179589754,0.1304157226824999,N111_H5_base_full,base,1.0,0.1312999548792494,0.09422872466,0.01088792262875,0.4691751334899997,-0.0946282683413052
N111_H5_zero_full,H5,zero,sub-10716,kappa,1.0,0.8743940354406515,0.86693927115,0.31286626254,1.485788144325,N111_H5_base_full,base,1.0,0.0877924316585996,0.0535283499049999,0.006840849563425,0.3339568546724999,0.7866016037820519
N111_H5_zero_full,H5,zero,sub-10716,theta,1.0,0.2670115469930334,0.2218956363999999,0.010034692035,0.7328844390874999,N111_H5_base_full,base,1.0,5.915182974307999,4.517434627,0.1253607840225,17.18567943625,-5.648171427314966
N111_H5_zero_full,H5,zero,sub-10718,alpha,1.0,0.0815333410710306,0.059790187695,0.005707026458625,0.2845826124299998,N111_H5_base_full,base,1.0,0.0742562858423232,0.0586525727849999,0.0057071580851,0.2324417240075,0.007277055228707391
N111_H5_zero_full,H5,zero,sub-10718,kappa,1.0,0.1167024981002742,0.1075449820999999,0.0345913003755,0.2503716944074999,N111_H5_base_full,base,1.0,0.0948847268490618,0.089747880245,0.03832089099125,0.1816137713275,0.021817771251212398
N111_H5_zero_full,H5,zero,sub-10718,theta,1.0,7.983591274653338,7.7938029415,3.68794571955,13.216155796,N111_H5_base_full,base,1.0,12.484983901179625,12.265464130000002,6.669834487325,19.5417157475,-4.501392626526287
N111_H5_zero_full,H5,zero,sub-10720,alpha,1.0,0.0740544476406426,0.06616492132,0.0127235114179999,0.1791381501325,N111_H5_base_full,base,1.0,0.1414236236595908,0.12029300015,0.0191006422845,0.38608533908,-0.0673691760189482
N111_H5_zero_full,H5,zero,sub-10720,kappa,1.0,1.0363284083431294,1.031129091,0.36186672249,1.76077715675,N111_H5_base_full,base,1.0,0.2107377827421217,0.16165737185,0.0307838208335,0.6214857570274999,0.8255906256010077
N111_H5_zero_full,H5,zero,sub-10720,theta,1.0,0.9060872656910316,0.82598846285,0.40560569772,1.865130841375,N111_H5_base_full,base,1.0,5.373737904323281,4.2278439625,1.168978425125,14.834230464249991,-4.46765063863225
N111_H5_zero_full,H5,zero,sub-10723,alpha,1.0,0.0765459476436766,0.060289345805,0.0073995052568,0.2376414936849999,N111_H5_base_full,base,1.0,0.1127616155164386,0.08536971615,0.00958623710865,0.3924498270799996,-0.036215667872761995
N111_H5_zero_full,H5,zero,sub-10723,kappa,1.0,0.552719727943208,0.54281430315,0.0986671256335,1.065595815375,N111_H5_base_full,base,1.0,0.2112044879438136,0.18610647675,0.0084564449443749,0.5809168321525,0.34151523999939437
N111_H5_zero_full,H5,zero,sub-10723,theta,1.0,0.4403153991528499,0.2808797554,0.01179686514125,1.9145068098749995,N111_H5_base_full,base,1.0,2.6984573789322104,0.86675585895,0.01331622528225,14.874953724249997,-2.2581419797793605
N111_H5_zero_full,H5,zero,sub-10741,alpha,1.0,0.0578151102568272,0.043811399595,0.006265514503825,0.2027682880124998,N111_H5_base_full,base,1.0,0.1088375712234231,0.08233322421,0.010410526122,0.3734224223649998,-0.05102246096659589
N111_H5_zero_full,H5,zero,sub-10741,kappa,1.0,0.7320855740484632,0.72454293755,0.1277072938174999,1.375737742675,N111_H5_base_full,base,1.0,0.2400311953657646,0.18837930045,0.02034888168475,0.710777993185,0.49205437868269863
N111_H5_zero_full,H5,zero,sub-10741,theta,1.0,1.0218202746076162,0.81780059425,0.28532571664,3.2422869909749994,N111_H5_base_full,base,1.0,4.280725515294069,2.71005106,0.70391809717,14.53154407375,-3.258905240686453
N111_H5_zero_full,H5,zero,sub-10748,alpha,1.0,0.2933445063172614,0.28297339665,0.05344282910825,0.5862603895849999,N111_H5_base_full,base,1.0,0.281028148732801,0.2735148900499999,0.0483919502559999,0.572922128285,0.012316357584460369
N111_H5_zero_full,H5,zero,sub-10748,kappa,1.0,0.2534384174012498,0.2311698977,0.0594148638665,0.5798636489375,N111_H5_base_full,base,1.0,0.1385214411483231,0.1256859977,0.04221103417,0.3055979030349999,0.11491697625292668
N111_H5_zero_full,H5,zero,sub-10748,theta,1.0,5.244627163843567,4.920713793,1.641352109475,10.682360817749997,N111_H5_base_full,base,1.0,9.53197133091794,9.202130272,3.9601114536,17.114484070499998,-4.287344167074374
N111_H5_zero_full,H5,zero,sub-10767,alpha,1.0,0.0631276824617017,0.06078166549,0.009933481309775,0.132997768835,N111_H5_base_full,base,1.0,0.0733650781777096,0.066393613525,0.009213893731125,0.1768456461574999,-0.010237395716007902
N111_H5_zero_full,H5,zero,sub-10767,kappa,1.0,1.856303211377788,1.826719707,1.0201977601,2.8549286441749997,N111_H5_base_full,base,1.0,0.9582140315469188,0.94146734485,0.4312086029599999,1.58600480915,0.8980891798308692
N111_H5_zero_full,H5,zero,sub-10767,theta,1.0,3.289022005881556,3.0055258375,1.247230965,6.8421746935,N111_H5_base_full,base,1.0,5.991571507448612,5.613118135,2.2805417340000003,11.799133259749995,-2.7025495015670566
N111_H5_zero_full,H5,zero,sub-10770,alpha,1.0,0.1446772255982868,0.10370376495,0.010869056053,0.5287019635999999,N111_H5_base_full,base,1.0,0.1201597676392252,0.09292135109,0.009510808838775,0.398713827235,0.0245174579590616
N111_H5_zero_full,H5,zero,sub-10770,kappa,1.0,0.0991952455057387,0.06894467911,0.0096379643115749,0.3443456447524999,N111_H5_base_full,base,1.0,0.0427745126883551,0.034276482215,0.00753091917655,0.1283807586049999,0.0564207328173836
N111_H5_zero_full,H5,zero,sub-10770,theta,1.0,4.096041216707551,3.3421158115,0.1528516775325,11.49532036475,N111_H5_base_full,base,1.0,9.48266567929318,9.2188056495,1.99354319285,18.71574536,-5.38662446258563
N111_H5_zero_full,H5,zero,sub-10781,alpha,1.0,0.0180005053314137,0.015073221825,0.0023158868359,0.0498107275439999,N111_H5_base_full,base,1.0,0.0206918339559463,0.0174889970649999,0.0024073586289,0.0566689819615,-0.0026913286245326025
N111_H5_zero_full,H5,zero,sub-10781,kappa,1.0,1.6881184619288,1.6600731045,0.8719667247199999,2.6575375397999994,N111_H5_base_full,base,1.0,1.3448403701743,1.3235808005,0.660761074525,2.1272966233499995,0.3432780917545002
N111_H5_zero_full,H5,zero,sub-10781,theta,1.0,2.002953003075144,1.830443039,0.9857473165775,3.99089722825,N111_H5_base_full,base,1.0,2.679607926372788,2.416977672,1.23042121125,5.6533534219,-0.6766549232976442
N111_H5_zero_full,H5,zero,sub-10783,alpha,1.0,0.016119806847973,0.01387262796,0.0019043279394,0.043064395753,N111_H5_base_full,base,1.0,0.0230946509937859,0.0199825428149999,0.002709961898475,0.0605061279405,-0.006974844145812897
N111_H5_zero_full,H5,zero,sub-10783,kappa,1.0,4.663215836070937,4.5371885565,2.5629378658500004,7.486810198274999,N111_H5_base_full,base,1.0,2.6548786150114374,2.5786220245,1.4919310528,4.312013444624999,2.0083372210594996
N111_H5_zero_full,H5,zero,sub-10783,theta,1.0,0.4658012540374437,0.46559521275,0.3685659981225,0.565059891585,N111_H5_base_full,base,1.0,0.5529871620378451,0.5501606986500001,0.4144854016525,0.7084412104725,-0.08718590800040144
N111_H5_zero_full,H5,zero,sub-10785,alpha,1.0,0.0135060510923112,0.01124861107,0.001372360192825,0.0378807988669999,N111_H5_base_full,base,1.0,0.0427171707757691,0.03653438237,0.0051237271013,0.1152278940799999,-0.029211119683457902
N111_H5_zero_full,H5,zero,sub-10785,kappa,1.0,2.495895670825,2.471061314,1.659154426,3.463905267475,N111_H5_base_full,base,1.0,0.7602462554753808,0.75112743995,0.31816292344,1.25923317645,1.7356494153496191
N111_H5_zero_full,H5,zero,sub-10785,theta,1.0,0.1148276174846354,0.10443441515,0.00316780271385,0.2917748528424997,N111_H5_base_full,base,1.0,0.2082050503548004,0.16349107415,0.001407559976125,0.6068157859999999,-0.09337743287016499
N111_H5_zero_full,H5,zero,sub-10794,alpha,1.0,0.0383989561034611,0.035102277535,0.00469540807995,0.0906960461579999,N111_H5_base_full,base,1.0,0.1111386045529551,0.0902266647649999,0.01339970094475,0.34125002842,-0.072739648449494
N111_H5_zero_full,H5,zero,sub-10794,kappa,1.0,1.682861494877125,1.6661911595,0.9634884640675,2.504397709825,N111_H5_base_full,base,1.0,0.3265036126853551,0.30430271155,0.019919895148,0.8167569602349996,1.35635788219177
N111_H5_zero_full,H5,zero,sub-10794,theta,1.0,0.4200118572371719,0.4218957925,0.13532118086,0.697902176705,N111_H5_base_full,base,1.0,2.638887246997077,1.370922477,0.28417795651,12.6598149035,-2.218875389759905
N111_H5_zero_full,H5,zero,sub-10800,alpha,1.0,0.2242555000745957,0.1739543184,0.01595551216375,0.7007483786649998,N111_H5_base_full,base,1.0,0.1707610565105875,0.1338307128999999,0.0139253734895,0.531390788405,0.053494443564008176
N111_H5_zero_full,H5,zero,sub-10800,kappa,1.0,0.0608903255437318,0.048695677485,0.01010568717075,0.1850117534449999,N111_H5_base_full,base,1.0,0.0460754104330033,0.03952162952,0.010351125672,0.1204308564299999,0.0148149151107285
N111_H5_zero_full,H5,zero,sub-10800,theta,1.0,5.897397657467778,5.622361336,0.7999167971100001,12.722491556999998,N111_H5_base_full,base,1.0,10.208797594334865,9.970336286,3.19379888285,18.681806402499998,-4.311399936867087
N111_H5_zero_full,H5,zero,sub-10801,alpha,1.0,0.1276289449816944,0.1048129590999999,0.011134742549,0.3626134831624999,N111_H5_base_full,base,1.0,0.0916874961404641,0.0727704543,0.007327622984275,0.2865761777124999,0.03594144884123028
N111_H5_zero_full,H5,zero,sub-10801,kappa,1.0,0.1643376268357287,0.15246792215,0.0565100483015,0.340761125085,N111_H5_base_full,base,1.0,0.1179636664361681,0.11064188115,0.04635899623125,0.2310593490174999,0.0463739603995606
N111_H5_zero_full,H5,zero,sub-10801,theta,1.0,7.044912110948438,6.8595260005,3.222238323325,11.868695656499998,N111_H5_base_full,base,1.0,11.606096687193752,11.388769785,5.769809666175,18.7084415205,-4.561184576245314
N111_H5_zero_full,H5,zero,sub-10802,alpha,1.0,0.0325376475850129,0.02717501822,0.003156688113625,0.0941798220932499,N111_H5_base_full,base,1.0,0.087051620276799,0.072340218045,0.01010993788525,0.2572096605799999,-0.054513972691786095
N111_H5_zero_full,H5,zero,sub-10802,kappa,1.0,1.5630999046099376,1.5391584685,0.8344262976525,2.402338197425,N111_H5_base_full,base,1.0,0.2230426818078057,0.1868397001,0.02010977272425,0.6159913729949997,1.340057222802132
N111_H5_zero_full,H5,zero,sub-10802,theta,1.0,0.4954463043524736,0.4951821044,0.1884752705025,0.802928861615,N111_H5_base_full,base,1.0,3.989148243267914,2.404401652,0.5669061426075,14.5429148255,-3.4937019389154402
N111_H5_zero_full,H5,zero,sub-10803,alpha,1.0,0.118750245419093,0.06936804006,0.007353194060125,0.5578417644774999,N111_H5_base_full,base,1.0,0.1615296589422973,0.111107005,0.0111982719625,0.5916878986849999,-0.04277941352320429
N111_H5_zero_full,H5,zero,sub-10803,kappa,1.0,0.3390665870877568,0.29155527045,0.01718423946925,0.939718282515,N111_H5_base_full,base,1.0,0.0908808042349602,0.049898690805,0.005916319552025,0.3819766768374998,0.24818578285279658
N111_H5_zero_full,H5,zero,sub-10803,theta,1.0,1.4408852070348834,0.49805671425,0.01355882492625,8.595288043274996,N111_H5_base_full,base,1.0,5.985978011533238,4.825778733,0.04278500853025,17.52348962875,-4.5450928044983545
N111_H5_zero_full,H5,zero,sub-10804,alpha,1.0,0.1196442225533034,0.099364002545,0.011432246453,0.3417920124025,N111_H5_base_full,base,1.0,0.1205214214741091,0.10084177115,0.01073818037475,0.33554285652,-0.0008771989208057052
N111_H5_zero_full,H5,zero,sub-10804,kappa,1.0,0.1676206904001372,0.1486359072999999,0.0423101008375,0.4017697192649999,N111_H5_base_full,base,1.0,0.1069256213033378,0.09701184356,0.03567244731925,0.2378077529349999,0.06069506909679939
N111_H5_zero_full,H5,zero,sub-10804,theta,1.0,5.7327775988592204,5.446055064499999,1.9114475802,11.234916084499998,N111_H5_base_full,base,1.0,10.175064402458313,9.897138167,4.2726536222,17.596543637,-4.442286803599092
N111_H5_zero_full,H5,zero,sub-10806,alpha,1.0,0.0606202715620916,0.052294974155,0.007691055456475,0.1602485638425,N111_H5_base_full,base,1.0,0.0751947446994479,0.064236850035,0.0083636453262,0.2078808527649999,-0.014574473137356297
N111_H5_zero_full,H5,zero,sub-10806,kappa,1.0,1.1555776971120304,1.143942972,0.4781146563225,1.89289555255,N111_H5_base_full,base,1.0,0.7420509160348019,0.73597324165,0.1636841132725,1.34765967025,0.4135267810772285
N111_H5_zero_full,H5,zero,sub-10806,theta,1.0,1.1556303486586126,1.0537033465,0.6060965517400001,2.293641335025,N111_H5_base_full,base,1.0,1.9297707142558689,1.563635207,0.8233993916425,5.765511038674998,-0.7741403655972563
N111_H5_zero_full,H5,zero,sub-10807,alpha,1.0,0.115475638280434,0.0887403841649999,0.00719338351635,0.369321278715,N111_H5_base_full,base,1.0,0.0862094527856118,0.0647376394049999,0.0048640080801,0.2789374892925,0.029266185494822197
N111_H5_zero_full,H5,zero,sub-10807,kappa,1.0,0.1914179201001806,0.1806037151,0.065577603577,0.3799977249874999,N111_H5_base_full,base,1.0,0.13494764178692,0.1279356252,0.05657784394475,0.2551001645974999,0.0564702783132606
N111_H5_zero_full,H5,zero,sub-10807,theta,1.0,7.916259203198219,7.752027050500001,3.921509375325,12.882466867249995,N111_H5_base_full,base,1.0,12.85352789092731,12.634796645000002,6.9854976084,19.761960223,-4.937268687729091
N111_H5_zero_full,H5,zero,sub-10809,alpha,1.0,0.0483943816853463,0.043051470055,0.007217674994525,0.1209589867525,N111_H5_base_full,base,1.0,0.0680620276764796,0.060470635805,0.009647250560725,0.1711798739649999,-0.019667645991133305
N111_H5_zero_full,H5,zero,sub-10809,kappa,1.0,2.0734537157804813,2.041106204,1.14030819855,3.200298129625,N111_H5_base_full,base,1.0,1.35114218444425,1.324476803,0.6908727673125,2.1616183654749994,0.7223115313362314
N111_H5_zero_full,H5,zero,sub-10809,theta,1.0,0.3441820100980149,0.3486669904,0.12119773786,0.5384535673099999,N111_H5_base_full,base,1.0,0.4307996472258856,0.4356438428,0.1068759440774999,0.7100741519299998,-0.08661763712787068
N111_H5_zero_full,H5,zero,sub-10810,alpha,1.0,0.0888601565187007,0.06586544493,0.006017073777775,0.3036002973249999,N111_H5_base_full,base,1.0,0.0826412205930969,0.062918525355,0.005585004169025,0.2756185725874999,0.006218935925603797
N111_H5_zero_full,H5,zero,sub-10810,kappa,1.0,0.1933545554812299,0.1810620424,0.065070022457,0.3967233133924999,N111_H5_base_full,base,1.0,0.1345830858733287,0.1270235409,0.05660471940675,0.255952197545,0.058771469607901194
N111_H5_zero_full,H5,zero,sub-10810,theta,1.0,7.783795620585876,7.632029358,3.785414840125,12.815225996,N111_H5_base_full,base,1.0,12.662555068359186,12.454874035,6.896402618975,19.65466749625,-4.8787594477733105
N111_H5_zero_full,H5,zero,sub-10812,alpha,1.0,0.1068075679874547,0.090897326995,0.010951654041,0.2907020041825,N111_H5_base_full,base,1.0,0.1070309210922217,0.087720659705,0.009938461146875,0.3084816292199999,-0.0002233531047670101
N111_H5_zero_full,H5,zero,sub-10812,kappa,1.0,0.4229752352236274,0.3919175334,0.1091094270775,0.9094061939725,N111_H5_base_full,base,1.0,0.1567274258605192,0.13966255955,0.04992488045775,0.3571779841124999,0.2662478093631082
N111_H5_zero_full,H5,zero,sub-10812,theta,1.0,3.557016892327388,3.1155902845,1.182647548625,8.262866460875001,N111_H5_base_full,base,1.0,8.835277422032313,8.4640928385,3.4426331648,16.417973679249997,-5.278260529704925
N111_H5_zero_full,H5,zero,sub-10817,alpha,1.0,0.0229771678685111,0.017431766305,0.0018951737664,0.0757492761262499,N111_H5_base_full,base,1.0,0.0698256596297835,0.0520790317899999,0.005616417917525,0.2510457173274998,-0.0468484917612724
