model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,alpha,kappa,participant_id,theta,theta_stranger,lapse,side_bias,rho,preference_stranger
M5_signed,81,3,-52.364233915432486,110.72846783086497,111.04015614255329,117.91181529488229,0.013904867748012193,0.06733801741056644,True,100,100,94,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.049248398820375384,0.10961337005964333,sub-10529,5.0,,,,,
M7_signed,81,4,-51.277314489765295,110.55462897953059,111.08094476900428,120.13242559822035,0.015452993974764939,0.08669719352483718,True,100,100,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04936989807648422,0.11617891470949795,sub-10529,5.0,1.8338945729774894,,,,
M4_signed,81,3,-50.78415742118489,107.56831484236977,107.88000315405809,114.75166230638709,0.04204768901315084,0.095480838675705,True,100,100,96,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.008591007743117818,4.273456908541746,sub-10529,0.7001245533395006,,,,,
M2_lapse,81,3,-56.144953634375575,118.28990726875115,118.60159558043947,125.47325473276847,-0.053433719776806464,-5.70114252251841e-07,True,100,100,100,alpha;kappa;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,1e-05,sub-10529,,,0.2,,,
M5_lapse,81,4,-52.283492376204556,112.56698475240911,113.0933005418828,122.14478137109887,-0.0024680905563222244,0.06877610899375008,True,100,100,100,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09129141399636562,0.16781248158286718,sub-10529,5.0,,0.2,,,
M2_side,81,3,-55.99053570788383,117.98107141576766,118.29275972745597,125.16441887978498,-0.05068337438453488,0.0027497752780193396,True,100,100,98,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,1e-05,sub-10529,,,,-0.12361666472003455,,
M5_side,81,4,-52.34600656762323,112.69201313524646,113.21832892472014,122.26980975393622,-0.0035815339383580332,0.06766266561171419,True,100,100,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05038560845736056,0.10844842719383363,sub-10529,5.0,,,-0.0448617087282838,,
M2_power,81,3,-56.14493434868396,118.28986869736792,118.60155700905624,125.47321616138524,-0.053433376278391,-2.2661583676253372e-07,True,100,100,100,kappa;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6970338117091296,1e-05,sub-10529,,,,,0.2,
M5_power,81,4,-51.412082512298646,110.82416502459729,111.35048081407098,120.40196164328705,0.013052634002181273,0.08429683355225359,True,100,100,100,rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.024500228438881926,0.4118619587798036,sub-10529,1.5360680716443107,,,,0.2,
M5_kappa100,81,3,-52.364233915432486,110.72846783086497,111.04015614255329,117.91181529488229,0.013904867748012193,0.06733801741056644,True,100,100,96,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04924840607842987,0.10961337144676608,sub-10529,5.0,,,,,
M4_ratingcentered,81,3,-50.935915241994316,107.87183048398863,108.18351879567695,115.05517794800595,0.03934472289589307,0.09277787255844727,True,100,100,95,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.02886086400549395,1.183690112326311,sub-10529,1.1932708256956144,,,,,
preference,81,4,-51.01891247138893,110.03782494277786,110.56414073225154,119.61562156146762,0.020055405215101747,0.09129960476517407,True,100,100,94,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5693158695791343,0.057671803384818685,sub-10529,5.0,,,,,1.501723970937649
M2_reset,82,2,-56.83815935588209,117.67631871176418,117.82821744594139,122.4897572062927,-0.03518927704592272,-1.5931218015907689e-06,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5356510711342104,1e-05,sub-10541,,,,,,
M5_reset,82,3,-54.87771892207418,115.75543784414836,116.06313015184067,122.97559558594112,-0.018291439839533484,0.03449008604664816,True,100,100,68,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1283279763028749,0.06100485014378948,sub-10541,5.0,,,,,
M5_signed,82,3,-54.931565978114946,115.86313195622989,116.1708242639222,123.08328969802265,-0.019238816433636938,0.03354270945254467,True,100,100,95,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12684749029432224,0.06157649748217638,sub-10541,5.0,,,,,
M7_signed,82,4,-54.72196313115312,117.44392626230623,117.96340678178676,127.07080325136324,-0.03314493903145309,0.03723042881678906,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1544876615924426,0.06370719874439267,sub-10541,5.0,1.718434199774795,,,,
M4_signed,82,3,-50.33474428412861,106.66948856825722,106.97718087594953,113.88964631004998,0.06163693797813002,0.11441846386431165,True,100,100,94,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.21396622295746245,0.10739624862411407,sub-10541,5.0,,,,,
M2_lapse,82,3,-56.83812475250616,119.67624950501232,119.98394181270463,126.89640724680508,-0.05278251020165579,-9.843154742394944e-07,True,100,100,100,kappa;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6583177846575756,1e-05,sub-10541,,,0.2,,,
M5_lapse,82,4,-54.931565978114946,117.86313195622989,118.38261247571042,127.4900089452869,-0.03683265839569747,0.03354270945254467,True,100,100,90,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12684749446373697,0.06157649738660909,sub-10541,5.0,,0.0,,,
M2_side,82,3,-55.637129133498604,117.27425826699721,117.58195057468951,124.49441600878997,-0.03165238308370977,0.0211291428024718,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6601456118824006,1e-05,sub-10541,,,,0.34484232511426005,,
M5_side,82,4,-53.545881106795946,115.09176221359189,115.61124273307242,124.7186392026489,-0.012453137760492793,0.05792223008774933,True,100,100,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.13092490008747482,0.06447388802834803,sub-10541,5.0,,,0.3803200427474448,,
M2_power,82,3,-54.87757646870819,115.75515293741638,116.06284524510869,122.97531067920914,-0.01828893353752532,0.034492592348656315,True,100,100,1,kappa;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3762408195576937,0.0012817273186542645,sub-10541,,,,,3.0,
M5_power,82,4,-54.23283842764031,116.46567685528062,116.98515737476114,126.09255384433763,-0.024539356298109043,0.04583601155013306,True,100,100,90,theta;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08997233608900064,0.07266823465572207,sub-10541,5.0,,,,0.2,
M5_kappa100,82,3,-54.93156597811493,115.86313195622986,116.17082426392217,123.08328969802263,-0.019238816433636688,0.033542709452544894,True,100,100,82,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1268474910914891,0.06157649751147269,sub-10541,5.0,,,,,
M4_ratingcentered,82,3,-53.1729163445086,112.3458326890172,112.6535249967095,119.56599043080996,0.01170258728666877,0.06448411317285041,True,100,100,87,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.14192160745123708,0.11326257462530004,sub-10541,5.0,,,,,
preference,82,4,-54.1936346506956,116.3872693013912,116.90674982087172,126.01414629044821,-0.023849611242227946,0.04652575660601421,True,100,100,95,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6187395650181842,0.038358033237445514,sub-10541,5.0,,,,,1.2435416603237854
M2_reset,41,2,-25.766471882712935,55.53294376542587,55.84873323911008,58.96008789883449,0.022962163703102615,0.09333753155134472,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.752191381034098,0.2761147022673131,sub-10555,,,,,,
M5_reset,41,3,-20.982851377511093,47.965702755022185,48.61435140367083,53.10641895513511,0.1560990061289683,0.26166205790133146,True,100,100,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7508088502188244,0.40807639707344406,sub-10555,5.0,,,,,
M5_signed,41,3,-20.982851377511093,47.965702755022185,48.61435140367083,53.10641895513511,0.1560990061289683,0.26166205790133146,True,100,100,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7508088505009765,0.40807639842896737,sub-10555,5.0,,,,,
M7_signed,41,4,-20.75340312419226,49.50680624838452,50.617917359495635,56.361094515201756,0.12898507481957194,0.2697358105160562,True,100,100,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7458234394361144,0.39478444108015043,sub-10555,5.0,0.4158167262581006,,,,
M4_signed,41,3,-18.155960455898185,42.31192091179637,42.960569560445016,47.4526371119093,0.25557075036665056,0.3611338021390137,True,100,100,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.44799469187495,0.7493765712267347,sub-10555,1.4773534934334813,,,,,
M2_lapse,41,3,-25.606288410603167,57.21257682120633,57.86122546985498,62.35329302131926,-0.006589034834551664,0.0989740169378115,True,100,100,100,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.8266219816333813,0.3975241140197618,sub-10555,,,0.2,,,
M5_lapse,41,4,-20.982851377511096,49.96570275502219,51.07681386613331,56.81999102183943,0.1209113222048471,0.26166205790133135,True,100,100,93,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7508088506547125,0.4080764022424488,sub-10555,5.0,,0.0,,,
M2_side,41,3,-25.70499516108553,57.40999032217106,58.05863897081971,62.55070652228399,-0.01006229677170218,0.09550075500066102,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7429793851714863,0.2763540147294068,sub-10555,,,,-0.11776057075835111,,
M5_side,41,4,-20.982851111664438,49.965702223328876,51.07681333443999,56.81999049014611,0.12091133155937529,0.2616620672558595,True,100,100,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7508152716867896,0.4080468450866299,sub-10555,5.0,,,-0.00028273372101128986,,
M2_power,41,3,-22.55018202540105,51.1003640508021,51.749012699450745,56.24108025091502,0.1009482706864286,0.20651132245879178,True,100,100,73,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.6245749975726703,0.02019502605141631,sub-10555,,,,,2.327506450985791,
M5_power,41,4,-20.606962099209003,49.213924198418006,50.32503530952912,56.068212465235234,0.13413799532020712,0.2748887310166914,True,100,100,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5896526173772236,0.22588636969492668,sub-10555,5.0,,,,1.4086971376513995,
M5_kappa100,41,3,-20.982851377511096,47.96570275502219,48.61435140367084,53.10641895513511,0.15609900612896815,0.26166205790133135,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7508088505775445,0.4080763979672462,sub-10555,5.0,,,,,
M4_ratingcentered,41,3,-18.02376032475679,42.04752064951358,42.696169298162225,47.188236849626506,0.2602225667959813,0.3657856185683446,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.567665403952511,0.6279185180607063,sub-10555,2.6981313168314065,,,,,
preference,41,4,-23.323313867478777,54.646627734957555,55.75773884606867,61.50091600177478,0.03855586787160297,0.17930660356808725,True,100,100,95,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.601722225000754,0.5362812177496833,sub-10555,0.626056821346813,,,,,0.12886947285052283
M2_reset,78,2,-25.048462474111616,54.09692494822323,54.25692494822323,58.810342601602414,0.4997091964734352,0.5367013770090496,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07632245126854686,2.0402051124198226,sub-10559,,,,,,
M5_reset,78,3,-23.875491780574677,53.750983561149354,54.07530788547368,60.821110041218134,0.5029084780347797,0.5583967488382013,True,100,100,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07966518153262396,2.542885517734198,sub-10559,0.26452054942097836,,,,,
M5_signed,78,3,-22.208616561611525,50.41723312322305,50.74155744754737,57.48735960329182,0.533739152549893,0.5892274233533148,True,100,100,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07161568910877246,2.830501573252809,sub-10559,0.4011878467001262,,,,,
M7_signed,78,4,-20.978460015800522,49.956920031601044,50.504865237080494,59.38375533835941,0.53799614879694,0.611980509868169,True,100,100,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04654736150470397,4.479712090365973,sub-10559,0.48500823389421116,0.2088408273699328,,,,
M4_signed,78,3,-18.218851552255245,42.43770310451049,42.76202742883481,49.50782958457927,0.6075342063102855,0.6630224771137072,True,100,100,42,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.01976401796125961,17.429930346103863,sub-10559,0.7705309736347905,,,,,
M2_lapse,78,3,-22.121970185311717,50.243940370623434,50.56826469494776,57.314066850692214,0.5353417717473127,0.5908300425507343,True,100,100,70,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11769433242220777,9.40164283564639,sub-10559,,,0.14025321091742604,,,
M5_lapse,78,4,-20.46547004775941,48.93094009551882,49.47888530099827,58.357775402277184,0.547484457552308,0.6214688186235369,True,100,100,27,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.02119147311460663,20.0,sub-10559,0.5429075832640299,,0.1183671129934477,,,
M2_side,78,3,-24.13620336600606,54.27240673201212,54.596731056336445,61.342533212080895,0.4980863330167776,0.5535746038201993,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07115722252778572,2.066192851784057,sub-10559,,,,0.37089468255852887,,
M5_side,78,4,-21.288679886891146,50.57735977378229,51.12530497926174,60.004195080540654,0.5322582940583804,0.6062426551296093,True,100,100,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07192584822475839,3.0563096776166248,sub-10559,0.41651785903701255,,,0.5558449353832233,,
M2_power,78,3,-24.287378735635674,54.57475747127135,54.89908179559567,61.64488395134012,0.4952901797338392,0.5507784505372608,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05520692709677105,1.8498771049278275,sub-10559,,,,,1.1228368813304679,
M5_power,78,4,-21.48177567237024,50.96355134474048,51.51149655021993,60.390386651498844,0.5286867769798259,0.6026711380510548,True,100,100,90,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06251956045806581,2.668388794263354,sub-10559,0.4653105123906967,,,,1.130434826981601,
M5_kappa100,78,3,-22.208616561611517,50.417233123223035,50.74155744754736,57.48735960329181,0.5337391525498932,0.5892274233533148,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07161568893488929,2.8305015632606496,sub-10559,0.4011878463781715,,,,,
M4_ratingcentered,78,3,-22.208616561611514,50.41723312322303,50.74155744754735,57.48735960329181,0.5337391525498932,0.589227423353315,True,100,99,99,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.07161568959849925,2.830501560311873,sub-10559,1.002969627668147,,,,,
preference,78,4,-21.34680556796483,50.69361113592966,51.24155634140911,60.12044644268802,0.5311831962143637,0.6051675572855927,True,100,100,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.05467930850778228,4.281981302505946,sub-10559,0.22457186780234162,,,,,0.09856567512924908
M2_reset,83,2,-54.404419908114,112.808839816228,112.95883981622801,117.6465210318212,0.01958582065476154,0.05434955657979679,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.45627213368228153,sub-10572,,,,,,
M5_reset,83,3,-53.94608556197537,113.89217112395075,114.19596859230518,121.14869294734054,0.010170659779512389,0.06231626366706533,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.583997842691106,sub-10572,0.3273651813926957,,,,,
M5_signed,83,3,-53.94608556197539,113.89217112395077,114.1959685923052,121.14869294734056,0.010170659779512143,0.062316263667065,True,100,100,61,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5839978513878961,sub-10572,0.3273651735585066,,,,,
M7_signed,83,4,-53.91816981988541,115.83633963977081,116.34916015259132,125.5117020709572,-0.0067259804399217495,0.06280149141014879,True,100,100,51,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.6408834113959245,sub-10572,0.3426884463765662,0.08715565202284721,,,,
M4_signed,83,3,-53.946085561975416,113.89217112395083,114.19596859230526,121.14869294734062,0.010170659779511648,0.06231626366706455,True,100,100,10,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.1134425522430846,sub-10572,0.4522966215239552,,,,,
M2_lapse,83,3,-54.404419908113994,114.80883981622799,115.11263728458242,122.06536163961778,0.0022039526922440315,0.0543495565797969,True,100,100,100,alpha;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.4562721338846012,sub-10572,,,0.0,,,
M5_lapse,83,4,-53.94608556197537,115.89217112395075,116.40499163677126,125.56753355513715,-0.007211208183005243,0.06231626366706533,True,100,100,100,alpha;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5839978532481296,sub-10572,0.32736517366855367,,0.0,,,
M2_side,83,3,-52.98944816472419,111.97889632944838,112.2826937978028,119.23541815283816,0.026798804706539024,0.07894440859409191,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.4420259725719252,sub-10572,,,,-0.38729352641647624,,
M5_side,83,4,-52.75608293589603,113.51216587179206,114.02498638461257,123.18752830297845,0.013473260338555105,0.08300073218862558,True,100,100,95,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5374326230456589,sub-10572,0.26230362534192586,,,-0.36098861079683237,,
M2_power,83,3,-46.480193819941604,98.96038763988321,99.26418510823764,106.216909463273,0.1399418042619941,0.19208740814954706,True,100,100,100,alpha;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.3619927071133056,sub-10572,,,,,0.2,
M5_power,83,4,-43.473534506148845,94.94706901229769,95.4598895251182,104.62243144348409,0.1748212915000961,0.24434876335016664,True,100,100,97,alpha;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,3.471817911819579,sub-10572,0.15833909646850433,,,,0.2,
M5_kappa100,83,3,-53.94608556197539,113.89217112395077,114.1959685923052,121.14869294734056,0.010170659779512143,0.062316263667065,True,100,100,96,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5839978505680118,sub-10572,0.32736517386648734,,,,,
M4_ratingcentered,83,3,-53.94608556197537,113.89217112395075,114.19596859230518,121.14869294734054,0.010170659779512389,0.06231626366706533,True,100,100,99,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.1575395453370023,sub-10572,0.4129028723884697,,,,,
preference,83,4,-53.91816981988541,115.83633963977081,116.34916015259132,125.5117020709572,-0.0067259804399217495,0.06280149141014879,True,100,100,92,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.6408833785737738,sub-10572,0.17134421250854154,,,,,0.04357781178437296
M2_reset,79,2,-54.59834956196207,113.19669912392413,113.35459386076624,117.93559482885817,-0.033596939690414065,0.0029269853953824976,True,100,100,64,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10077222838875513,0.09890501970354589,sub-10581,,,,,,
M5_reset,79,3,-42.15865775278881,90.31731550557762,90.63731550557762,97.4256590629787,0.17531428363100807,0.23010017125970283,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.6820590315327606,sub-10581,1.7604436112830557,,,,,
M5_signed,79,3,-42.14396032535753,90.28792065071507,90.60792065071506,97.39626420811612,0.17558268750023506,0.23036857512892983,True,100,100,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.02462442559570285,0.6654171579411841,sub-10581,1.6642223825035272,,,,,
M7_signed,79,4,-40.62336605607328,89.24673211214656,89.78727265268711,98.72452352201465,0.18508976054595158,0.2581376107175447,True,100,100,96,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.2455213741560338,sub-10581,1.1902305833961058,0.3801855923608365,,,,
M2_lapse,79,3,-54.55176768213599,115.10353536427198,115.42353536427197,122.21187892167305,-0.05100822568875071,0.0037776619399441103,True,100,100,50,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08954726151658572,0.11239792091393207,sub-10581,,,0.0,,,
M5_lapse,79,4,-40.659878951531184,89.31975790306237,89.86029844360291,98.79754931293046,0.1844229634167666,0.25747081358835966,True,100,100,100,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.01807555368242837,0.9303391786209542,sub-10581,3.889182619180342,,0.2,,,
