sample,metric,model,participant_id,delta
rating_complete_secondary,AICc,M2,sub-10590,40.93455584376623
rating_complete_secondary,AICc,M2,sub-10596,46.340849509753895
rating_complete_secondary,AICc,M2,sub-10603,14.63281879386524
rating_complete_secondary,AICc,M2,sub-10606,84.54014378422553
rating_complete_secondary,AICc,M2,sub-10608,44.63075133861189
rating_complete_secondary,AICc,M2,sub-10617,4.30779230934229
rating_complete_secondary,AICc,M2,sub-10636,60.818024299501715
rating_complete_secondary,AICc,M2,sub-10638,94.9136452443023
rating_complete_secondary,AICc,M2,sub-10640,7.9573016990979255
rating_complete_secondary,AICc,M2,sub-10641,20.232221120256973
rating_complete_secondary,AICc,M2,sub-10642,78.47248151980105
rating_complete_secondary,AICc,M2,sub-10644,63.36143581591783
rating_complete_secondary,AICc,M2,sub-10647,6.663548378488372
rating_complete_secondary,AICc,M2,sub-10649,78.84514856270573
rating_complete_secondary,AICc,M2,sub-10652,16.316412201909515
rating_complete_secondary,AICc,M2,sub-10656,14.956626904909214
rating_complete_secondary,AICc,M2,sub-10661,69.46046213109143
rating_complete_secondary,AICc,M2,sub-10663,6.151800120967877
rating_complete_secondary,AICc,M2,sub-10668,6.635487931560306
rating_complete_secondary,AICc,M2,sub-10673,4.147443683257677
rating_complete_secondary,AICc,M2,sub-10674,114.297834485519
rating_complete_secondary,AICc,M2,sub-10677,6.166119428365462
rating_complete_secondary,AICc,M2,sub-10685,48.56007707013422
rating_complete_secondary,AICc,M2,sub-10690,4.174289233219625
rating_complete_secondary,AICc,M2,sub-10691,76.00498918760695
rating_complete_secondary,AICc,M2,sub-10701,0.14052715350825906
rating_complete_secondary,AICc,M2,sub-10713,11.498925867497164
rating_complete_secondary,AICc,M2,sub-10716,3.8689442213611187
rating_complete_secondary,AICc,M2,sub-10718,101.16108681108237
rating_complete_secondary,AICc,M2,sub-10720,13.308571193581287
rating_complete_secondary,AICc,M2,sub-10723,2.3762415708744413
rating_complete_secondary,AICc,M2,sub-10741,10.55624337881676
rating_complete_secondary,AICc,M2,sub-10748,37.29798069235105
rating_complete_secondary,AICc,M2,sub-10767,74.8406831341595
rating_complete_secondary,AICc,M2,sub-10770,12.435479821213889
rating_complete_secondary,AICc,M2,sub-10781,60.18774861129892
rating_complete_secondary,AICc,M2,sub-10783,28.734972995794088
rating_complete_secondary,AICc,M2,sub-10785,2.100617283950612
rating_complete_secondary,AICc,M2,sub-10794,5.5943858739696
rating_complete_secondary,AICc,M2,sub-10800,36.444229526962985
rating_complete_secondary,AICc,M2,sub-10801,50.897889429858665
rating_complete_secondary,AICc,M2,sub-10802,5.957419988792637
rating_complete_secondary,AICc,M2,sub-10804,23.530753646072824
rating_complete_secondary,AICc,M2,sub-10806,44.652090300556765
rating_complete_secondary,AICc,M2,sub-10807,74.8592179881392
rating_complete_secondary,AICc,M2,sub-10809,7.288221809242344
rating_complete_secondary,AICc,M2,sub-10810,64.8425972871058
rating_complete_secondary,AICc,M2,sub-10812,22.575603662563353
rating_complete_secondary,AICc,M2,sub-10817,22.416731770188264
rating_complete_secondary,AICc,M2,sub-10827,7.755846205917578
rating_complete_secondary,AICc,M2,sub-10831,11.053859925832214
rating_complete_secondary,AICc,M2,sub-10834,91.20854244552966
rating_complete_secondary,AICc,M2,sub-10838,3.531312210137699
rating_complete_secondary,AICc,M2,sub-10843,0.0
rating_complete_secondary,AICc,M2,sub-10850,38.878472073945545
rating_complete_secondary,AICc,M2,sub-10854,14.970187975060583
rating_complete_secondary,AICc,M2,sub-10857,54.76925891164066
rating_complete_secondary,AICc,M2,sub-10858,63.01461619904896
rating_complete_secondary,AICc,M2,sub-10860,42.874844060142834
rating_complete_secondary,AICc,M2,sub-10862,30.30316486019045
rating_complete_secondary,AICc,M2,sub-10863,77.03056343178244
rating_complete_secondary,AICc,M2,sub-10866,4.148232738708899
rating_complete_secondary,AICc,M2,sub-10875,92.9837560201563
rating_complete_secondary,AICc,M2,sub-10881,2.2317460317460416
rating_complete_secondary,AICc,M2,sub-10887,22.796283377091584
rating_complete_secondary,AICc,M2,sub-10896,24.194929853971402
rating_complete_secondary,AICc,M2,sub-10897,31.590376794506458
rating_complete_secondary,AICc,M2,sub-10898,37.4512444476254
rating_complete_secondary,AICc,M2,sub-10908,15.89244335692544
rating_complete_secondary,AICc,M2,sub-10918,25.638555796883054
rating_complete_secondary,AICc,M2,sub-10924,100.17539357031002
rating_complete_secondary,AICc,M2,sub-10926,14.107185874918969
rating_complete_secondary,AICc,M2,sub-10928,16.59308444055402
rating_complete_secondary,AICc,M2,sub-10929,12.143084146856289
rating_complete_secondary,AICc,M2,sub-10930,26.346307849511604
rating_complete_secondary,AICc,M2,sub-10938,37.008336617435575
rating_complete_secondary,AICc,M2,sub-10940,13.062104791412281
rating_complete_secondary,AICc,M2,sub-10950,14.116054000260277
rating_complete_secondary,AICc,M2,sub-10951,79.6012508474787
rating_complete_secondary,AICc,M2,sub-10952,26.41264157510576
rating_complete_secondary,AICc,M2,sub-10953,84.79851659593746
rating_complete_secondary,AICc,M2,sub-10954,0.0
rating_complete_secondary,AICc,M2,sub-10956,52.349412163715044
rating_complete_secondary,AICc,M2,sub-10958,11.382683081405034
rating_complete_secondary,AICc,M2,sub-10969,3.410909258118579
rating_complete_secondary,AICc,M2,sub-10974,4.342912157738375
rating_complete_secondary,AICc,M2,sub-10983,4.49202808162778
rating_complete_secondary,AICc,M2,sub-10984,27.934956716965786
rating_complete_secondary,AICc,M2,sub-11005,4.153987517285287
rating_complete_secondary,AICc,M2,sub-11031,6.761011826807135
rating_complete_secondary,AICc,M3,sub-10317,1.5920118053597037
rating_complete_secondary,AICc,M3,sub-10402,2.148046200582627
rating_complete_secondary,AICc,M3,sub-10418,24.192459527274266
rating_complete_secondary,AICc,M3,sub-10462,2.2011371333574274
rating_complete_secondary,AICc,M3,sub-10486,4.946767262481444e-08
rating_complete_secondary,AICc,M3,sub-10529,2.0348806853414345
rating_complete_secondary,AICc,M3,sub-10541,0.0
rating_complete_secondary,AICc,M3,sub-10555,16.251977035927332
rating_complete_secondary,AICc,M3,sub-10559,0.0
rating_complete_secondary,AICc,M3,sub-10572,0.0
rating_complete_secondary,AICc,M3,sub-10584,0.0
rating_complete_secondary,AICc,M3,sub-10585,0.0
rating_complete_secondary,AICc,M3,sub-10589,3.6446836138908765
rating_complete_secondary,AICc,M3,sub-10590,8.965320756639613
rating_complete_secondary,AICc,M3,sub-10596,1.3284270989726963
rating_complete_secondary,AICc,M3,sub-10603,7.583300753227277
rating_complete_secondary,AICc,M3,sub-10606,1.1803212519000397
rating_complete_secondary,AICc,M3,sub-10608,10.478409253808
rating_complete_secondary,AICc,M3,sub-10617,1.8789564211015346
rating_complete_secondary,AICc,M3,sub-10636,0.0
rating_complete_secondary,AICc,M3,sub-10638,0.0
rating_complete_secondary,AICc,M3,sub-10640,0.688204111115013
rating_complete_secondary,AICc,M3,sub-10641,1.334151780093812
rating_complete_secondary,AICc,M3,sub-10642,15.48766163748116
rating_complete_secondary,AICc,M3,sub-10644,0.0
rating_complete_secondary,AICc,M3,sub-10647,0.00697856474975822
rating_complete_secondary,AICc,M3,sub-10649,0.0
rating_complete_secondary,AICc,M3,sub-10652,0.0
rating_complete_secondary,AICc,M3,sub-10656,0.0
rating_complete_secondary,AICc,M3,sub-10661,4.591878578632873
rating_complete_secondary,AICc,M3,sub-10663,0.0
rating_complete_secondary,AICc,M3,sub-10668,4.895857653155389
rating_complete_secondary,AICc,M3,sub-10673,5.413633834240088
rating_complete_secondary,AICc,M3,sub-10674,9.893534524962888e-08
rating_complete_secondary,AICc,M3,sub-10677,7.890744272369005
rating_complete_secondary,AICc,M3,sub-10685,50.49803592921
rating_complete_secondary,AICc,M3,sub-10690,3.7592004312251177
rating_complete_secondary,AICc,M3,sub-10691,0.0
rating_complete_secondary,AICc,M3,sub-10701,1.0249429129366519
rating_complete_secondary,AICc,M3,sub-10713,4.38175372255462
rating_complete_secondary,AICc,M3,sub-10716,0.0
rating_complete_secondary,AICc,M3,sub-10718,0.0
rating_complete_secondary,AICc,M3,sub-10720,4.921828950819645
rating_complete_secondary,AICc,M3,sub-10723,4.513762676235459
rating_complete_secondary,AICc,M3,sub-10741,0.0
rating_complete_secondary,AICc,M3,sub-10748,11.590919640753498
rating_complete_secondary,AICc,M3,sub-10767,0.0
rating_complete_secondary,AICc,M3,sub-10770,0.0
rating_complete_secondary,AICc,M3,sub-10781,0.589333253956795
rating_complete_secondary,AICc,M3,sub-10783,0.0
rating_complete_secondary,AICc,M3,sub-10785,4.248482591391422
rating_complete_secondary,AICc,M3,sub-10794,0.17657171894788348
rating_complete_secondary,AICc,M3,sub-10800,0.0
rating_complete_secondary,AICc,M3,sub-10801,2.020210229943501
rating_complete_secondary,AICc,M3,sub-10802,2.2128891118668577
rating_complete_secondary,AICc,M3,sub-10804,3.7804340316633613
rating_complete_secondary,AICc,M3,sub-10806,0.0
rating_complete_secondary,AICc,M3,sub-10807,10.260715717805255
rating_complete_secondary,AICc,M3,sub-10809,1.0303773172029622
rating_complete_secondary,AICc,M3,sub-10810,5.65659532589607
rating_complete_secondary,AICc,M3,sub-10812,3.1582853652355993
rating_complete_secondary,AICc,M3,sub-10817,4.263256414560601e-14
rating_complete_secondary,AICc,M3,sub-10827,0.0
rating_complete_secondary,AICc,M3,sub-10831,0.0
rating_complete_secondary,AICc,M3,sub-10834,0.0
rating_complete_secondary,AICc,M3,sub-10838,5.562081041040514
rating_complete_secondary,AICc,M3,sub-10843,1.4230563104254514
rating_complete_secondary,AICc,M3,sub-10850,25.49235046409899
rating_complete_secondary,AICc,M3,sub-10854,9.218099518092103
rating_complete_secondary,AICc,M3,sub-10857,25.068799449274195
rating_complete_secondary,AICc,M3,sub-10858,4.9864134398115
rating_complete_secondary,AICc,M3,sub-10860,0.0
rating_complete_secondary,AICc,M3,sub-10862,7.709017937765793
rating_complete_secondary,AICc,M3,sub-10863,0.0
rating_complete_secondary,AICc,M3,sub-10866,3.8898149727507274
rating_complete_secondary,AICc,M3,sub-10875,1.3971540119092971
rating_complete_secondary,AICc,M3,sub-10881,4.594771241830074
rating_complete_secondary,AICc,M3,sub-10887,21.26645675573802
rating_complete_secondary,AICc,M3,sub-10896,17.339559512004655
rating_complete_secondary,AICc,M3,sub-10897,0.0
rating_complete_secondary,AICc,M3,sub-10898,35.39435805486909
rating_complete_secondary,AICc,M3,sub-10908,0.0
rating_complete_secondary,AICc,M3,sub-10918,4.946845592897773
rating_complete_secondary,AICc,M3,sub-10924,0.0
rating_complete_secondary,AICc,M3,sub-10926,6.44996123731331
rating_complete_secondary,AICc,M3,sub-10928,0.6977597079234386
rating_complete_secondary,AICc,M3,sub-10929,0.0
rating_complete_secondary,AICc,M3,sub-10930,16.12111766704716
rating_complete_secondary,AICc,M3,sub-10938,3.950888232863065
rating_complete_secondary,AICc,M3,sub-10940,3.068680134889263
rating_complete_secondary,AICc,M3,sub-10950,1.304697859959873
rating_complete_secondary,AICc,M3,sub-10951,0.10741344834146105
rating_complete_secondary,AICc,M3,sub-10952,0.0
rating_complete_secondary,AICc,M3,sub-10953,83.88885720041148
rating_complete_secondary,AICc,M3,sub-10954,2.1480139431124456
rating_complete_secondary,AICc,M3,sub-10956,29.434667537121257
rating_complete_secondary,AICc,M3,sub-10958,4.4905859614019334
rating_complete_secondary,AICc,M3,sub-10969,2.0391657291361867
rating_complete_secondary,AICc,M3,sub-10974,1.2302742017709534
rating_complete_secondary,AICc,M3,sub-10983,0.0
rating_complete_secondary,AICc,M3,sub-10984,0.0
rating_complete_secondary,AICc,M3,sub-11005,6.311690353746158
rating_complete_secondary,AICc,M3,sub-11031,0.0
rating_complete_secondary,AICc,M4,sub-10317,0.0
rating_complete_secondary,AICc,M4,sub-10402,0.0
rating_complete_secondary,AICc,M4,sub-10418,26.744823735234505
rating_complete_secondary,AICc,M4,sub-10462,2.1791820240905864
rating_complete_secondary,AICc,M4,sub-10486,0.0
rating_complete_secondary,AICc,M4,sub-10529,0.0
rating_complete_secondary,AICc,M4,sub-10541,0.9343089312001354
rating_complete_secondary,AICc,M4,sub-10555,2.054954600750108
rating_complete_secondary,AICc,M4,sub-10559,7.212507201210947
rating_complete_secondary,AICc,M4,sub-10572,11.134351558601253
rating_complete_secondary,AICc,M4,sub-10584,3.6689863878542184
rating_complete_secondary,AICc,M4,sub-10585,1.2951402333166016
rating_complete_secondary,AICc,M4,sub-10589,0.0
rating_complete_secondary,AICc,M4,sub-10590,8.993835916232158
rating_complete_secondary,AICc,M4,sub-10596,0.0
rating_complete_secondary,AICc,M4,sub-10603,12.639997311325871
rating_complete_secondary,AICc,M4,sub-10606,0.0
rating_complete_secondary,AICc,M4,sub-10608,9.91556774793995
rating_complete_secondary,AICc,M4,sub-10617,2.4983352412107394
rating_complete_secondary,AICc,M4,sub-10636,6.59329438843929
rating_complete_secondary,AICc,M4,sub-10638,2.320325189604233
rating_complete_secondary,AICc,M4,sub-10640,0.05691026399645693
rating_complete_secondary,AICc,M4,sub-10641,1.2783598647749201
rating_complete_secondary,AICc,M4,sub-10642,15.487661637481189
rating_complete_secondary,AICc,M4,sub-10644,0.5100456826622093
rating_complete_secondary,AICc,M4,sub-10647,0.0
rating_complete_secondary,AICc,M4,sub-10649,0.04435583500323048
rating_complete_secondary,AICc,M4,sub-10652,5.731935433684683
rating_complete_secondary,AICc,M4,sub-10656,3.6870237460760364
rating_complete_secondary,AICc,M4,sub-10661,0.0
rating_complete_secondary,AICc,M4,sub-10663,6.944992653742048
rating_complete_secondary,AICc,M4,sub-10668,8.601754017694333
rating_complete_secondary,AICc,M4,sub-10673,5.7410257045545166
rating_complete_secondary,AICc,M4,sub-10674,0.0
rating_complete_secondary,AICc,M4,sub-10677,4.797890851153483
rating_complete_secondary,AICc,M4,sub-10685,27.73784669078548
rating_complete_secondary,AICc,M4,sub-10690,1.366789155118802
rating_complete_secondary,AICc,M4,sub-10691,4.397823818911512
rating_complete_secondary,AICc,M4,sub-10701,1.7802800344388316
rating_complete_secondary,AICc,M4,sub-10713,0.0
rating_complete_secondary,AICc,M4,sub-10716,4.683404035903536
rating_complete_secondary,AICc,M4,sub-10718,3.2730351585613313
rating_complete_secondary,AICc,M4,sub-10720,4.22346913424488
rating_complete_secondary,AICc,M4,sub-10723,3.785300881350423
rating_complete_secondary,AICc,M4,sub-10741,5.031875100648122
rating_complete_secondary,AICc,M4,sub-10748,0.0
rating_complete_secondary,AICc,M4,sub-10767,0.675795121466443
rating_complete_secondary,AICc,M4,sub-10770,6.077245659287982
rating_complete_secondary,AICc,M4,sub-10781,0.0
rating_complete_secondary,AICc,M4,sub-10783,2.6470143215626436
rating_complete_secondary,AICc,M4,sub-10785,4.253401084195545
rating_complete_secondary,AICc,M4,sub-10794,0.0
rating_complete_secondary,AICc,M4,sub-10800,7.87981145354091
rating_complete_secondary,AICc,M4,sub-10801,0.0
rating_complete_secondary,AICc,M4,sub-10802,0.0
rating_complete_secondary,AICc,M4,sub-10804,6.011442654163474
rating_complete_secondary,AICc,M4,sub-10806,6.804302857981071
rating_complete_secondary,AICc,M4,sub-10807,0.0
rating_complete_secondary,AICc,M4,sub-10809,0.0
rating_complete_secondary,AICc,M4,sub-10810,0.0
rating_complete_secondary,AICc,M4,sub-10812,7.3382287756730165
rating_complete_secondary,AICc,M4,sub-10817,0.0
rating_complete_secondary,AICc,M4,sub-10827,0.685115010116732
rating_complete_secondary,AICc,M4,sub-10831,1.83763492478748
rating_complete_secondary,AICc,M4,sub-10834,1.2716159767625612
rating_complete_secondary,AICc,M4,sub-10838,5.480182100484228
rating_complete_secondary,AICc,M4,sub-10843,1.3796407946898483
rating_complete_secondary,AICc,M4,sub-10850,9.600201425128105
rating_complete_secondary,AICc,M4,sub-10854,6.200286447669313
rating_complete_secondary,AICc,M4,sub-10857,24.869372026885756
rating_complete_secondary,AICc,M4,sub-10858,0.551617827500614
rating_complete_secondary,AICc,M4,sub-10860,6.270406906095289
rating_complete_secondary,AICc,M4,sub-10862,5.144638530830349
rating_complete_secondary,AICc,M4,sub-10863,7.643332287443627e-05
rating_complete_secondary,AICc,M4,sub-10866,4.01114211378102
rating_complete_secondary,AICc,M4,sub-10875,0.0
rating_complete_secondary,AICc,M4,sub-10881,4.594771241830067
rating_complete_secondary,AICc,M4,sub-10887,0.0
rating_complete_secondary,AICc,M4,sub-10896,10.672046106710255
rating_complete_secondary,AICc,M4,sub-10897,0.1963530560160862
rating_complete_secondary,AICc,M4,sub-10898,3.971512211254222
rating_complete_secondary,AICc,M4,sub-10908,1.2101565492127548
rating_complete_secondary,AICc,M4,sub-10918,3.1769322434912795
rating_complete_secondary,AICc,M4,sub-10924,10.93220457051012
rating_complete_secondary,AICc,M4,sub-10926,6.246542719151535
rating_complete_secondary,AICc,M4,sub-10928,0.3780314259122548
rating_complete_secondary,AICc,M4,sub-10929,3.3065623699042987
rating_complete_secondary,AICc,M4,sub-10930,3.440233878737473
rating_complete_secondary,AICc,M4,sub-10938,0.0
rating_complete_secondary,AICc,M4,sub-10940,0.0
rating_complete_secondary,AICc,M4,sub-10950,0.0
rating_complete_secondary,AICc,M4,sub-10951,0.0
rating_complete_secondary,AICc,M4,sub-10952,1.61939903590509
rating_complete_secondary,AICc,M4,sub-10953,86.95036844778932
rating_complete_secondary,AICc,M4,sub-10954,2.109408875865256
rating_complete_secondary,AICc,M4,sub-10956,29.434667537121214
rating_complete_secondary,AICc,M4,sub-10958,4.4905859614019334
rating_complete_secondary,AICc,M4,sub-10969,5.5627611099703955
rating_complete_secondary,AICc,M4,sub-10974,2.0294099427769936
rating_complete_secondary,AICc,M4,sub-10983,0.31228054499057123
rating_complete_secondary,AICc,M4,sub-10984,0.18730497376964195
