model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,alpha,kappa,theta,participant_id,theta_stranger,phi
M3_logitprior,82,3,-46.23650238218789,98.47300476437579,98.7806970720681,105.69316250616855,0.13374075832316937,0.1865222842093509,True,101,101,88,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.3859110955006549,,sub-10596,,6.615910917755626
M4_theta10,84,3,-54.36724085761521,114.73448171523042,115.03448171523041,122.02693211176036,0.014721025062331139,0.06624584795122268,True,101,100,48,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.04448722561986374,1.2896793529190866,0.48985366893199095,sub-10603,,
M5_theta10,84,3,-48.047242201952244,102.09448440390449,102.39448440390449,109.38693480043443,0.12326662885935344,0.17479145174824495,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06779723793554787,0.797244627877081,1.0383876321074383,sub-10603,,
M6_theta10,84,3,-54.95726809177088,115.91453618354176,116.21453618354175,123.2069865800717,0.0045873421491666585,0.05611216503805816,True,101,101,60,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06450221705294018,0.6786649380243732,0.4575465806257084,sub-10603,,
M7_theta10,84,4,-48.047242201952244,104.09448440390449,104.60081351782854,113.81775159927774,0.10609168789638959,0.17479145174824495,True,101,101,100,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06779723620512844,0.7972446307775719,1.0383876012836557,sub-10603,0.0,
M3_phi10,84,3,-51.838892578565876,109.67778515713175,109.97778515713175,116.9702355536617,0.058145257488814675,0.1096700803777062,True,101,101,8,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.13050485059889128,0.7380420732605053,,sub-10603,,1.7350897921806896
M3_logitprior,84,3,-53.3772914990443,112.7545829980886,113.05458299808859,120.04703339461854,0.031723346852110465,0.08324816974100202,True,101,101,83,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10004454040745556,0.6143155306071193,,sub-10603,,2.116516479300552
M4_theta10,81,3,-12.751709152638927,31.503418305277854,31.815106616966165,38.68676576929517,0.7194455224686732,0.7728786721312273,True,101,101,46,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06988607823740618,0.30701586586203233,10.0,sub-10606,,
M5_theta10,81,3,-43.291958533364856,92.58391706672971,92.89560537841803,99.76726453074703,0.1754916171713208,0.22892476683387497,True,101,101,31,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12685205722277773,0.1398691164465295,10.0,sub-10606,,
M6_theta10,81,3,-28.90152484041839,63.80304968083678,64.1147379925251,70.9863971448541,0.43180034957941116,0.48523349924196535,True,101,101,98,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.16503977342172485,10.0,sub-10606,,
M7_theta10,81,4,-28.729998156997816,65.45999631399563,65.98631210346932,75.03779293268539,0.41704437000733746,0.48828856955740974,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.19419095015477703,10.0,sub-10606,7.551216724759053,
M3_phi10,81,3,-13.38646679524981,32.77293359049962,33.08462190218793,39.956281054516936,0.7081398224296473,0.7615729720922015,True,101,101,8,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.886070147769774,,sub-10606,,1.91947549322183
M3_logitprior,81,3,-43.87346957860717,93.74693915721434,94.05862746890266,100.93028662123166,0.16513429493436715,0.21856744459692135,True,101,101,98,alpha;phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.6167775488036156,,sub-10606,,10.0
M4_theta10,42,3,-9.290328665735478,24.580657331470956,25.212236278839377,29.79366618632106,0.5778286615011418,0.6808783072789248,True,101,101,91,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.005102704294969443,20.0,0.5858187074683325,sub-10608,,
M5_theta10,42,3,-4.328752521979585,14.65750504395917,15.28908399132759,19.870513898809275,0.7482582162056565,0.8513078619834396,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.24553728689346577,4.123907504651054,10.0,sub-10608,,
M6_theta10,42,3,-21.890938710399862,49.781877420799724,50.41345636816814,54.99488627564983,0.14499919427226166,0.2480488400500448,True,101,101,97,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,3.3355934420468354,0.5136512920462952,sub-10608,,
M7_theta10,42,4,-4.2983584980104075,16.596716996020817,17.677798077101897,23.54739546915429,0.7149523654143237,0.8523518931180346,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2250245597120854,4.332371638345927,10.0,sub-10608,0.05681783314715853,
M3_phi10,42,3,-9.571749418669512,25.143498837339024,25.775077784707445,30.35650769218913,0.568161891866352,0.6712115376441352,True,101,101,18,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0046244334956437,4.943223553308269,,sub-10608,,0.775732301207383
M3_logitprior,42,3,-9.929894132258154,25.859788264516308,26.49136721188473,31.072797119366413,0.5558596632421869,0.6589093090199701,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.002422890175344607,8.564277217162001,,sub-10608,,0.962074149035317
M4_theta10,42,3,-27.045559730438864,60.09111946087773,60.722698408246146,65.30412831572784,-0.03206142913898307,0.07098821663880006,True,101,101,74,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04690206530957635,1.2163173395047293,1.0358832393851325,sub-10617,,
M5_theta10,42,3,-27.187364161713617,60.374728323427234,61.00630727079565,65.58773717827734,-0.036932394609844175,0.06611725116793887,True,101,101,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.40781758157842596,0.06262347672138757,10.0,sub-10617,,
M6_theta10,42,3,-26.83564296928927,59.67128593857854,60.30286488594696,64.88429479342865,-0.024850813179221387,0.07819883259856175,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04238363140942649,0.281444370442632,1.7276460421238835,sub-10617,,
M7_theta10,42,4,-26.511240099826846,61.02248019965369,62.10356128073477,67.97315867278716,-0.04805749484268266,0.08934203286102815,True,101,101,25,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0874898867168661,0.3029475304483815,2.3083422201805255,sub-10617,1.2469074053586406,
M3_phi10,42,3,-26.73587032038426,59.47174064076852,60.10331958813694,64.68474949561863,-0.021423634469897274,0.08162601130788583,True,101,101,9,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05245105385709214,0.9216106096128571,,sub-10617,,1.4442052664038683
M3_logitprior,42,3,-28.25344867815112,62.50689735630224,63.13847630367066,67.71990621115235,-0.07355227187253212,0.02949737390525098,True,101,101,100,phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.03723704903323862,0.2885329562008513,,sub-10617,,10.0
M4_theta10,82,3,-27.60271455951801,61.20542911903602,61.513121426728326,68.42558686082879,0.4615806764297913,0.5143622023159728,True,101,101,96,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.18511106564072496,10.0,sub-10636,,
M5_theta10,82,3,-45.13127817954685,96.2625563590937,96.570248666786,103.48271410088645,0.15318589827708032,0.20596742416326186,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10624114180014432,0.12618237898273016,10.0,sub-10636,,
M6_theta10,82,3,-33.972367323557606,73.94473464711521,74.25242695480752,81.16489238890797,0.3495140123460766,0.40229553823225817,True,101,101,96,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.12878824887496337,10.0,sub-10636,,
M7_theta10,82,4,-33.71207879140409,75.42415758280818,75.9436381022887,85.05103457186519,0.3364996456832618,0.4068750135315039,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.15633344409660546,10.0,sub-10636,7.203016905767167,
M3_phi10,82,3,-25.351506178472768,56.703012356945536,57.01070466463784,63.9231700987383,0.5011880809095675,0.553969606795749,True,101,101,26,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.3556063447451705,,sub-10636,,4.219723812757084
M3_logitprior,82,3,-56.560296299962644,119.12059259992529,119.4282849076176,126.34075034171805,-0.047894440315041316,0.004887085571140259,True,101,101,96,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.052636669090447695,,sub-10636,,3.907970726416569
M4_theta10,83,3,-10.019410885084088,26.038821770168177,26.34261923852261,33.29534359355797,0.7736983190457036,0.8258439229332565,True,101,101,84,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.3144192936887478,10.0,sub-10638,,
M5_theta10,83,3,-44.3438005569657,94.6876011139314,94.99139858228583,101.94412293732118,0.17707630987505354,0.22922191376260648,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.16436152518584438,0.14799358038878693,10.0,sub-10638,,
M6_theta10,83,3,-28.286444554388087,62.572889108776174,62.876686577130606,69.82941093216597,0.4561831517389975,0.5083287556265503,True,101,100,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.17999131110955047,10.0,sub-10638,,
M7_theta10,83,4,-28.281784258432598,64.56356851686519,65.0763890296857,74.23893094805159,0.43888228842544447,0.5084097602755149,True,101,101,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.18452496039624133,10.0,sub-10638,9.538325868905552,
M3_phi10,83,3,-8.997876639217564,23.995753278435128,24.29955074678956,31.25227510182492,0.7914544924265455,0.8436000963140984,True,101,101,4,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.018150984273697823,3.5767280529371352,,sub-10638,,1.9592236732383144
M3_logitprior,83,3,-45.13885492634898,96.27770985269795,96.58150732105238,103.53423167608774,0.16325677980341066,0.21540238369096354,True,101,101,101,alpha;phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5913083921534834,,sub-10638,,10.0
M4_theta10,83,3,-41.67835764907863,89.35671529815725,89.66051276651169,96.61323712154704,0.2234066865615756,0.27555229044912855,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.048222231805510316,5.486990347896042,0.8293453886452213,sub-10640,,
M5_theta10,83,3,-41.6499025170804,89.2998050341608,89.60360250251523,96.55632685755059,0.22390128990882485,0.2760468937963777,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2011205876854971,1.196926117145283,0.5665024261253311,sub-10640,,
M6_theta10,83,3,-45.70421214996626,97.40842429993252,97.71222176828695,104.66494612332231,0.15342981519083948,0.20557541907839239,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.23366891033216738,1.0260329782716058,0.2788383664026121,sub-10640,,
M7_theta10,83,4,-41.649902517080406,91.29980503416081,91.81262554698132,100.9751674653472,0.2065194219463071,0.2760468937963776,True,101,101,100,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2011205863567416,1.196926120559024,0.5665024326434611,sub-10640,0.0,
M3_phi10,83,3,-41.99400457263792,89.98800914527584,90.29180661363027,97.24453096866563,0.2179201534134931,0.270065757301046,True,101,101,1,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05040247364145732,2.915445832330935,,sub-10640,,1.3143329704928517
M3_logitprior,83,3,-41.857747403617125,89.71549480723425,90.01929227558868,96.97201663062404,0.220288557534359,0.2724341614219119,True,101,101,101,phi,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.09977193677906121,1.2516005785904498,,sub-10640,,10.0
M4_theta10,42,3,-18.22815857990839,42.45631715981678,43.087896107185195,47.66932601466688,0.27081525927527783,0.3738649050530609,True,101,101,30,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0021910770007516193,8.297242707731336,0.649104640413683,sub-10641,,
M5_theta10,42,3,-17.33610503699373,40.67221007398746,41.303789021355875,45.88521892883756,0.30145719314600183,0.4045068389237849,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.24239117435191182,0.6290828702177148,10.0,sub-10641,,
M6_theta10,42,3,-28.766147730249298,63.532295460498595,64.16387440786701,68.7453043153487,-0.09116342377563957,0.01188622200214351,True,101,101,61,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12839224038975403,0.07018033342523805,2.235582916619361,sub-10641,,
M7_theta10,42,4,-17.336105036993732,42.672210073987465,43.753291155068545,49.62288854712094,0.26710731122007403,0.4045068389237848,True,101,101,100,theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.24239117581865505,0.6290828691512478,10.0,sub-10641,0.0,
M3_phi10,42,3,-18.256054537567827,42.512109075135655,43.14368802250407,47.72511792998576,0.2698570364234654,0.37290668220124856,True,101,101,6,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.081985731910843,,sub-10641,,0.8672348234427874
M3_logitprior,42,3,-18.6456470785469,43.2912941570938,43.92287310446222,48.504303011943904,0.2564745786416121,0.35952422441939513,True,101,101,68,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,3.0905645685445706,,sub-10641,,1.2992505976667081
M4_theta10,84,3,-23.44241074201879,52.88482148403758,53.18482148403758,60.17727188056752,0.5458531565873862,0.5973779794762777,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,8.92946677171806,0.626093534072176,sub-10642,,
M5_theta10,84,3,-15.698405100401168,37.396810200802335,37.69681020080233,44.68926059733228,0.6788559962990278,0.7303808191879193,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.3845832876750563,10.0,sub-10642,,
M6_theta10,84,3,-43.66791293047317,93.33582586094634,93.63582586094634,100.62827625747629,0.198481350554386,0.2500061734432776,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,3.335593446637583,0.5205225312770306,sub-10642,,
M7_theta10,84,4,-15.025702967171151,38.0514059343423,38.55773504826635,47.77467312971555,0.6732346747599494,0.7419344386118047,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,3.335593460476355,10.0,sub-10642,0.21590971303735204,
M3_phi10,84,3,-23.44241074201878,52.88482148403756,53.184821484037556,60.1772718805675,0.5458531565873863,0.5973779794762779,True,101,101,15,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,2.232366697707162,,sub-10642,,0.8347913786238431
M3_logitprior,84,3,-24.13345220713146,54.26690441426292,54.566904414262915,61.559354810792854,0.5339845602211161,0.5855093831100076,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,3.572506289187481,,sub-10642,,1.1690432724691528
M4_theta10,82,3,-21.809758616392035,49.61951723278407,49.927209540476376,56.83967497457683,0.563501027786329,0.6162825536725106,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0073654520063033,19.877809711451594,0.9138052134990547,sub-10644,,
M5_theta10,82,3,-21.62515521053472,49.25031042106944,49.55800272876175,56.470468162862204,0.5667489109346407,0.6195304368208223,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12674875831984606,1.6913190893732293,10.0,sub-10644,,
M6_theta10,82,3,-47.572517100729314,101.14503420145863,101.45272650915093,108.36519194325139,0.11023512650616483,0.16301665239234642,True,101,101,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.022203787197263566,1.6818269430314348,0.5703426381671757,sub-10644,,
M7_theta10,82,4,-21.62515521053472,51.25031042106944,51.76979094054996,60.87718741012645,0.5491550689725802,0.6195304368208223,True,101,101,101,theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12674875810601227,1.6913190899531,10.0,sub-10644,0.0,
M3_phi10,82,3,-21.554735775060927,49.10947155012185,49.41716385781416,56.329629291914614,0.5679878593534242,0.6207693852396058,True,101,101,11,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.014856020081000561,10.041675372721366,,sub-10644,,1.3039327165309071
M3_logitprior,82,3,-24.6732724538304,55.3465449076608,55.654237215353106,62.56670264945356,0.5131208178742649,0.5659023437604465,True,101,101,101,alpha;phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.8002229484493244,,sub-10644,,10.0
M4_theta10,83,3,-22.4858622486122,50.9717244972244,51.27552196557883,58.2282463206142,0.55700810748371,0.6091537113712628,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0012042962531137054,4.695869433192269,0.549730020433042,sub-10647,,
M5_theta10,83,3,-22.600221485701322,51.200442971402644,51.504240439757076,58.45696479479244,0.5550203303243326,0.6071659342118856,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0016242227156064274,3.7623442597451295,0.35774553793902036,sub-10647,,
M6_theta10,83,3,-24.86034342045174,55.72068684090348,56.024484309257915,62.97720866429328,0.515735189275311,0.5678807931628639,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,4.445482353530495,0.3077543927183636,sub-10647,,
M7_theta10,83,4,-22.46523861768536,52.93047723537072,53.44329774819123,62.60583966655711,0.5399847167508705,0.6095121886009409,True,101,101,96,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0013690049928532472,4.42891197231878,0.37917440083169157,sub-10647,0.12526012196614156,
M3_phi10,83,3,-22.489351530987086,50.97870306197417,51.282500530328605,58.23522488536397,0.5569474572381858,0.6090930611257387,True,101,101,31,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.1768605611820395,,sub-10647,,0.7281291019370003
M3_logitprior,83,3,-22.462148993489933,50.924297986979866,51.2280954553343,58.18081981036966,0.5574202881532068,0.6095658920407596,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.006108701206257075,2.1051542690974188,,sub-10647,,0.8993740307546677
M4_theta10,77,3,-12.882359131219996,31.76471826243999,32.09348538572766,38.79613452800105,0.7024233668022255,0.7586322644991982,True,101,101,88,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0023373224449166146,0.1972327555779108,10.0,sub-10649,,
M5_theta10,77,3,-45.38301931154725,96.7660386230945,97.09480574638218,103.79745488865555,0.09348127241553031,0.14969017011250296,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.09024107608541057,10.0,sub-10649,,
M6_theta10,77,3,-27.048718300875798,60.097436601751596,60.426203725039265,67.12885286731265,0.43699822236697466,0.4932071200639473,True,101,100,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.1601593316179961,10.0,sub-10649,,
M7_theta10,77,4,-26.776105570968188,61.552211141936375,62.10776669749193,70.92743282935112,0.4233696768167402,0.498314873746037,True,101,101,101,alpha;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.196718495211963,6.9966083595269675,sub-10649,10.0,
M3_phi10,77,3,-12.866876142743923,31.733752285487846,32.062519408775515,38.7651685510489,0.702713460707324,0.7589223584042964,True,101,101,1,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.8157672020549869,,sub-10649,,1.191659640143241
M3_logitprior,77,3,-12.86687614274391,31.73375228548782,32.06251940877549,38.76516855104887,0.7027134607073241,0.7589223584042967,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.8624340573708849,,sub-10649,,4.77683016539068
M4_theta10,84,3,-51.78421583161145,109.5684316632229,109.86843166322289,116.86088205975284,0.05908432738980388,0.11060915027869545,True,101,101,27,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.018079945180502835,1.192895015291867,1.0662801323109339,sub-10652,,
