model,parameter,iteration,n,pearson,spearman,rmse,bias,boundary_rate
M8,alpha,47,111,0.8021008857286218,0.8023533985430958,0.2435463573827245,-0.039338078826233955,0.2882882882882883
M8,alpha,48,111,0.6523662747392285,0.6765432162892753,0.3168413483294823,-0.047177766618010736,0.2702702702702703
M8,alpha,49,111,0.5757403890303086,0.5674815309057852,0.3508594677240036,-0.03492542336993577,0.2972972972972973
M8,alpha_negative,0,111,0.41241569824913066,0.6417638911461698,0.31573056222776047,0.015575543960959155,0.43243243243243246
M8,alpha_negative,1,111,0.5722592493972218,0.600774721204855,0.25450497193342503,-0.005354504954516708,0.35135135135135137
M8,alpha_negative,2,111,0.2884653985465476,0.4193888734372849,0.3090470600366113,-0.021077325874528822,0.34234234234234234
M8,alpha_negative,3,111,0.33672326960592786,0.524639379457132,0.3258118005036365,0.004359980119133972,0.36936936936936937
M8,alpha_negative,4,111,0.43337246021635495,0.5456507421332567,0.3052429467269099,0.011596922037414633,0.3783783783783784
M8,alpha_negative,5,111,0.6262556889986872,0.6932766869546497,0.2446830177876891,0.015296118255129871,0.34234234234234234
M8,alpha_negative,6,111,0.5077277600910246,0.6419937984222986,0.3136875696058143,0.06701680033327023,0.35135135135135137
M8,alpha_negative,7,111,0.6949499845232723,0.6600928351269006,0.23772535612878587,0.02155983563612533,0.40540540540540543
M8,alpha_negative,8,111,0.46355591691405573,0.5999337093137511,0.2775284711688805,-0.019056562507769746,0.35135135135135137
M8,alpha_negative,9,111,0.6227474087017739,0.5925146799544914,0.27606334855894493,0.04127276910742259,0.43243243243243246
M8,alpha_negative,10,111,0.5234661397513785,0.6385651997415317,0.28678896117414304,0.03730525890050699,0.36036036036036034
M8,alpha_negative,11,111,0.5655730298717696,0.6217870533798613,0.27825080516833933,0.032664591234587245,0.2972972972972973
M8,alpha_negative,12,111,0.5323934655481106,0.5748429711979233,0.28049951731042844,0.02627946229042073,0.38738738738738737
M8,alpha_negative,13,111,0.6447007180814379,0.6839093846757975,0.23555947301841698,0.010685588590566626,0.2972972972972973
M8,alpha_negative,14,111,0.5087101180719912,0.6393760419445343,0.2787677648088162,0.017150503015497767,0.3333333333333333
M8,alpha_negative,15,111,0.5494754791654876,0.6396281592422763,0.2600056993512788,-0.014462508730335074,0.45045045045045046
M8,alpha_negative,16,111,0.6256856288986068,0.6252078346457042,0.24958199378598406,0.023410156650484813,0.35135135135135137
M8,alpha_negative,17,111,0.4675405606018529,0.5950455193305638,0.287396000544003,0.01924816297429065,0.2882882882882883
M8,alpha_negative,18,111,0.6474682969204333,0.5751020311533079,0.23747281625781907,-0.010960285320888318,0.46846846846846846
M8,alpha_negative,19,111,0.45720137088816803,0.6226679909355016,0.28421831458062397,-0.005184009526837316,0.3783783783783784
M8,alpha_negative,20,111,0.4941062578009918,0.6016551824881953,0.30792404276144225,0.02937391673363359,0.43243243243243246
M8,alpha_negative,21,111,0.378803407184786,0.4909305947610128,0.314981238077771,0.012956588811596883,0.4144144144144144
M8,alpha_negative,22,111,0.48279329219274814,0.5941364574184266,0.3181373056543644,0.054782782697715506,0.36036036036036034
M8,alpha_negative,23,111,0.5413246809866044,0.680260134051234,0.2536768670482506,-0.020767125536048738,0.35135135135135137
M8,alpha_negative,24,111,0.4286248693540085,0.5531357362489004,0.3113946914515481,0.03430850236445922,0.2882882882882883
M8,alpha_negative,25,111,0.5375832476969831,0.6119734508655057,0.2794445622081758,0.028317276985815376,0.3153153153153153
M8,alpha_negative,26,111,0.5689022651045368,0.6097532591624819,0.2885365201604003,0.03925179521512828,0.40540540540540543
M8,alpha_negative,27,111,0.5074052499028394,0.5687242775757819,0.2843319515283794,0.004842272850850599,0.38738738738738737
M8,alpha_negative,28,111,0.5671517732365632,0.5752877734655861,0.25842788070661277,0.0073579698050592265,0.2972972972972973
M8,alpha_negative,29,111,0.4667430898004882,0.49345161489198547,0.2869794762404314,-0.005291008869943358,0.35135135135135137
M8,alpha_negative,30,111,0.5572677050548753,0.641732988382515,0.248304330270104,-0.02748520517030034,0.44144144144144143
M8,alpha_negative,31,111,0.6363886787728499,0.6670546711580665,0.2594948303946698,0.03847073184041136,0.40540540540540543
M8,alpha_negative,32,111,0.34611605758457453,0.5245525271584848,0.3476125813673116,0.03573680338069148,0.3333333333333333
M8,alpha_negative,33,111,0.3963121738322383,0.47234753761127296,0.29903790231332467,-0.001117603598977847,0.3333333333333333
M8,alpha_negative,34,111,0.6060509549632218,0.5807110741452357,0.24743985727661885,0.011708723028351095,0.2702702702702703
M8,alpha_negative,35,111,0.562715432613585,0.6135555838801449,0.2637962014079384,0.01491493553751431,0.35135135135135137
M8,alpha_negative,36,111,0.5839395966094914,0.6265905686803966,0.29608958400091195,0.05449844618469155,0.35135135135135137
M8,alpha_negative,37,111,0.541629567410671,0.6573933489182685,0.2648178814551729,0.0012650397022470796,0.3333333333333333
M8,alpha_negative,38,111,0.4055430084977148,0.5644563425118806,0.31186199192908043,0.009722060753205196,0.3783783783783784
M8,alpha_negative,39,111,0.5336367346776568,0.6356119970491326,0.28532512433535345,0.02149182073476578,0.3963963963963964
M8,alpha_negative,40,111,0.5638137810713009,0.5108121073670979,0.24733455608440313,-0.028924051076388374,0.34234234234234234
M8,alpha_negative,41,111,0.5297626386350746,0.6915947137504658,0.2738904363477612,0.0058770736847251525,0.3963963963963964
M8,alpha_negative,42,111,0.5023532793103923,0.5768826285000518,0.29850891426763404,0.03017784231999787,0.36036036036036034
M8,alpha_negative,43,111,0.7219930363164964,0.6996669683214097,0.21993438017494527,0.030812431332681398,0.3963963963963964
M8,alpha_negative,44,111,0.47977903994227333,0.61370663371385,0.2919893180998097,0.016118264421561886,0.36036036036036034
M8,alpha_negative,45,111,0.6060546176110939,0.5622295262150733,0.24262492911587935,-0.006174356136580428,0.4144144144144144
M8,alpha_negative,46,111,0.5675916567368569,0.5338305821588026,0.2591700431074034,0.010637763549095035,0.36936936936936937
M8,alpha_negative,47,111,0.671305570788643,0.6507931023846125,0.23718446341434055,0.019843575784784982,0.36036036036036034
M8,alpha_negative,48,111,0.4599427283865276,0.46429853412833766,0.2992019272716138,0.012296794217939054,0.3963963963963964
M8,alpha_negative,49,111,0.5472183723182893,0.619055469970839,0.27514434387815023,0.01591799759418009,0.3783783783783784
M8,kappa,0,111,0.7297371216766118,0.8021762021762021,0.5037382735777545,0.1368132144549315,0.0
M8,kappa,1,111,0.8046268552943371,0.8090645840645839,0.5060540075890851,0.20452269768062942,0.0
M8,kappa,2,111,0.7283347824180323,0.7808792558792559,0.5237031863000158,0.18492760716148607,0.0
M8,kappa,3,111,0.7769376862774837,0.7688838188838188,0.47941298263237353,0.17901175529366598,0.0
M8,kappa,4,111,0.769310899609459,0.7605300105300105,0.46993399385722207,0.20042718852711122,0.009009009009009009
M8,kappa,5,111,0.8249971515386902,0.8282292032292032,0.35845080107708893,0.13663036880609244,0.0
M8,kappa,6,111,0.6795426000591545,0.7346437346437346,0.47998237750845596,0.11886814644747594,0.009009009009009009
M8,kappa,7,111,0.8124799517738392,0.8453053703053703,0.4231264691435662,0.14203486278280336,0.009009009009009009
M8,kappa,8,111,0.7277460571922576,0.7814408564408564,0.4646198806587438,0.1739403874401776,0.009009009009009009
M8,kappa,9,111,0.8130830818376285,0.7687170937170937,0.41702832746453494,0.13423378250905077,0.0
M8,kappa,10,111,0.7533712273088158,0.7283783783783783,0.38456708550687196,0.09592709321833234,0.009009009009009009
M8,kappa,11,111,0.8193554866311987,0.8153562653562653,0.5139558223678157,0.20095096443245544,0.0
M8,kappa,12,111,0.8070091345507808,0.7669006669006668,0.4144045690354247,0.10961114550424873,0.0
M8,kappa,13,111,0.7949872889336049,0.7677167427167426,0.3986136951644648,0.17130789589181747,0.0
M8,kappa,14,111,0.8398982644060358,0.834959634959635,0.33971111441904867,0.11154635070856908,0.009009009009009009
M8,kappa,15,111,0.8161119302249136,0.8301333801333801,0.3912553777477226,0.14423535190411282,0.009009009009009009
M8,kappa,16,111,0.8304751492764564,0.8261232011232011,0.37280196552918005,0.13303305555835102,0.0
M8,kappa,17,111,0.7980876037147363,0.7685152685152685,0.38882520526242165,0.10943021160655668,0.0
M8,kappa,18,111,0.7658225715869191,0.801105651105651,0.4994826565030589,0.17371532559716724,0.0
M8,kappa,19,111,0.8041198641454854,0.7942962442962442,0.35943169225363075,0.09932297489057645,0.0
M8,kappa,20,111,0.7824650820008945,0.7828448578448578,0.44082686507705415,0.16286426436230833,0.009009009009009009
M8,kappa,21,111,0.7575633395117591,0.8501930501930501,0.5366479865206848,0.21386210159729718,0.0
M8,kappa,22,111,0.8165417787482108,0.7835644085644086,0.35607941228394396,0.11659834854802836,0.0
M8,kappa,23,111,0.759701665950445,0.7465777465777466,0.522576181835561,0.22784080654301092,0.009009009009009009
M8,kappa,24,111,0.7925113710212606,0.7901983151983152,0.49893195867706164,0.18943312320977684,0.009009009009009009
M8,kappa,25,111,0.8136397159100734,0.8558178308178308,0.4628741181393863,0.15128653868392386,0.0
M8,kappa,26,111,0.7207546827460378,0.8181993681993681,0.5860288897745077,0.11790940133964897,0.0
M8,kappa,27,111,0.7387836337242378,0.7084415584415583,0.5849070267900348,0.20652411853981043,0.0
M8,kappa,28,111,0.8353039967961972,0.7988329238329237,0.4044393150836344,0.1441861794728708,0.0
M8,kappa,29,111,0.7907952099962852,0.7373727623727624,0.4992129959299072,0.20479825010254604,0.0
M8,kappa,30,111,0.6905490271650359,0.6963408213408213,0.7397889244279496,0.22422672378738903,0.009009009009009009
M8,kappa,31,111,0.7858728947520622,0.8075201825201824,0.42228273923522813,0.13160641916022905,0.0
M8,kappa,32,111,0.7280544111865924,0.7280888030888031,0.44675760544755344,0.15827425512716162,0.0
M8,kappa,33,111,0.709036740275677,0.7505528255528255,0.5471868103079968,0.19448975657770592,0.0
M8,kappa,34,111,0.8184475568891627,0.8258160758160757,0.47206835167171657,0.20621404135159008,0.0
M8,kappa,35,111,0.7600309243889694,0.7825114075114075,0.4406740645456096,0.12376140559900664,0.0
M8,kappa,36,111,0.7637261981422627,0.8377764127764127,0.5187791180378328,0.17250988038858617,0.0
M8,kappa,37,111,0.7701517337184872,0.7983151983151983,0.44885045527580986,0.19447461614512235,0.0
M8,kappa,38,111,0.8436872346202503,0.8225254475254474,0.3524875005707211,0.14997441391098537,0.0
M8,kappa,39,111,0.7741221771242749,0.7428220428220428,0.3976336445524789,0.11476386214821817,0.009009009009009009
M8,kappa,40,111,0.7074988131805237,0.6826430326430325,0.6130725511618635,0.3242697296722442,0.0
M8,kappa,41,111,0.7281279694686308,0.7287732537732537,0.5087333477929196,0.1791736201265607,0.0
M8,kappa,42,111,0.743910831106643,0.7545366795366795,0.5554849949436006,0.18885324342689597,0.0
M8,kappa,43,111,0.8350145043108992,0.8453492453492453,0.42520588152286654,0.14485340192653332,0.0
M8,kappa,44,111,0.7507890930772341,0.7974289224289224,0.41883681177073356,0.15418749055471298,0.0
M8,kappa,45,111,0.8229639660100005,0.7997718497718497,0.458159622804818,0.1675716454818981,0.0
M8,kappa,46,111,0.8099081379303912,0.7646279396279396,0.5028223202903714,0.21041156921525392,0.0
M8,kappa,47,111,0.7906945901597705,0.8446823446823446,0.4443941075752511,0.1619337769337144,0.009009009009009009
M8,kappa,48,111,0.7934288408117771,0.8601965601965601,0.5627568605385342,0.16015266510163434,0.0
M8,kappa,49,111,0.7754802965660986,0.7478325728325728,0.37995607374359885,0.12038667915446799,0.0
