participant_id,partner,trial_bin,high_probability,investment,rt,n
sub-10886,friend,1,1.0,5.333333333333333,1.9744675,3
sub-10886,friend,2,0.8,5.6,1.9637558,5
sub-10886,friend,3,0.6,4.4,1.7315533,5
sub-10886,stranger,1,0.25,1.5,1.90678935,4
sub-10886,stranger,2,0.0,2.0,1.97908665,2
sub-10886,stranger,3,0.7142857142857143,5.714285714285714,1.7394301,7
sub-10887,computer,1,0.5,4.0,1.52423165,4
sub-10887,computer,2,1.0,5.2,1.4136324,5
sub-10887,computer,3,0.2,1.6,1.6080772,5
sub-10887,computer,4,1.0,6.25,1.3145460500000001,8
sub-10887,computer,5,0.5,2.5,1.4595376500000001,4
sub-10887,computer,6,0.5,3.0,1.7285272,2
sub-10887,friend,1,0.8,5.2,1.4307113,5
sub-10887,friend,2,0.4,4.0,1.4346272,5
sub-10887,friend,3,0.5,3.5,1.28496625,4
sub-10887,friend,4,1.0,6.666666666666667,1.2793494,3
sub-10887,friend,5,1.0,6.0,1.31112885,2
sub-10887,friend,6,0.5555555555555556,4.0,1.3639209,9
sub-10887,stranger,1,0.8,4.8,1.4728667,5
sub-10887,stranger,2,1.0,7.0,1.2882158000000001,4
sub-10887,stranger,3,0.8,4.8,1.422636,5
sub-10887,stranger,4,1.0,6.0,1.438723,3
sub-10887,stranger,5,0.625,5.0,1.4434072,8
sub-10887,stranger,6,0.3333333333333333,2.0,1.8307132,3
sub-10896,computer,1,0.0,1.6,1.873643,5
sub-10896,computer,2,0.6,2.0,1.9410338,5
sub-10896,computer,3,0.6666666666666666,6.0,1.7555534,3
sub-10896,computer,4,0.6,2.4,1.6274526,5
sub-10896,computer,5,1.0,5.0,2.21336035,2
sub-10896,computer,6,0.42857142857142855,3.7142857142857144,1.4572426,7
sub-10896,friend,1,1.0,5.6,1.6022561,5
sub-10896,friend,2,1.0,5.0,1.64491625,4
sub-10896,friend,3,0.6,6.0,1.5727458,5
sub-10896,friend,4,1.0,4.5,1.862094,4
sub-10896,friend,5,1.0,7.2,1.5829366,5
sub-10896,friend,6,1.0,5.5,1.6235168,4
sub-10896,stranger,1,0.75,4.0,1.9875664,4
sub-10896,stranger,2,0.2,3.6,2.018545,5
sub-10896,stranger,3,0.8,4.4,1.7246563,5
sub-10896,stranger,4,0.2,2.4,1.6815419,5
sub-10896,stranger,5,0.3333333333333333,2.6666666666666665,1.530704,6
sub-10896,stranger,6,0.5,3.0,1.52986435,2
sub-10897,computer,1,0.0,0.8,1.4526973,5
sub-10897,computer,2,0.3333333333333333,2.6666666666666665,1.6825453000000001,6
sub-10897,computer,3,0.0,3.3333333333333335,1.5581561,3
sub-10897,friend,1,1.0,5.2,1.4944319,5
sub-10897,friend,2,1.0,7.0,1.71906675,4
sub-10897,friend,3,1.0,5.5,1.52063505,4
sub-10897,stranger,1,1.0,8.0,1.6061779999999999,4
sub-10897,stranger,2,1.0,6.0,1.60529455,4
sub-10897,stranger,3,0.8333333333333334,3.6666666666666665,1.65288265,6
sub-10898,computer,1,0.3333333333333333,4.0,2.142,3
sub-10898,computer,2,0.0,1.5,2.34342315,4
sub-10898,computer,3,0.2,1.6,2.0034711,5
sub-10898,computer,4,0.16666666666666666,2.6666666666666665,2.32742295,6
sub-10898,computer,5,1.0,6.8,1.884499,5
sub-10898,computer,6,1.0,6.0,1.8998687,3
sub-10898,friend,1,0.75,4.0,2.4422056999999997,4
sub-10898,friend,2,1.0,5.666666666666667,1.827584,6
sub-10898,friend,3,1.0,8.0,2.0508186,4
sub-10898,friend,4,1.0,5.0,1.66763035,2
sub-10898,friend,5,0.8,4.8,2.3330016,5
sub-10898,friend,6,0.6,5.2,1.646403,5
sub-10898,stranger,1,0.3333333333333333,4.0,2.4021771999999997,6
sub-10898,stranger,2,1.0,5.333333333333333,1.7429758,3
sub-10898,stranger,3,1.0,4.8,1.8455251,5
sub-10898,stranger,4,1.0,5.2,1.7649689,5
sub-10898,stranger,5,0.5,3.0,2.0795196000000002,4
sub-10898,stranger,6,1.0,6.0,1.92551855,4
sub-10908,computer,1,0.5714285714285714,4.571428571428571,1.5514152,7
sub-10908,computer,2,1.0,8.0,1.3258134,1
sub-10908,computer,3,0.8333333333333334,4.666666666666667,2.0179248000000003,6
sub-10908,computer,4,1.0,7.2,1.4620161,5
sub-10908,computer,5,0.8,4.0,1.3740968,5
sub-10908,computer,6,0.25,3.0,1.5193273500000002,4
sub-10908,friend,1,0.6666666666666666,6.0,2.6382172,3
sub-10908,friend,2,0.6666666666666666,4.333333333333333,1.3712588499999998,6
sub-10908,friend,3,0.75,4.0,1.9743355500000002,4
sub-10908,friend,4,0.7142857142857143,5.714285714285714,1.517574,7
sub-10908,friend,5,1.0,4.666666666666667,1.7105609,3
sub-10908,friend,6,0.5,3.5,1.6200306,4
sub-10908,stranger,1,1.0,6.666666666666667,1.8700783,3
sub-10908,stranger,2,0.7142857142857143,4.285714285714286,1.294452,7
sub-10908,stranger,3,0.75,5.0,1.9338828000000001,4
sub-10908,stranger,4,1.0,6.0,1.4169435,2
sub-10908,stranger,5,0.6666666666666666,4.666666666666667,1.74747705,6
sub-10908,stranger,6,0.6666666666666666,4.333333333333333,1.7793202,6
sub-10918,computer,1,0.2,1.6,1.583849,5
sub-10918,computer,2,0.0,2.6666666666666665,1.7989242,3
sub-10918,computer,3,0.0,1.0,1.467215,6
sub-10918,computer,4,0.0,1.6,1.481195,5
sub-10918,computer,5,0.0,1.3333333333333333,1.5079678,3
sub-10918,computer,6,0.0,1.3333333333333333,1.36368015,6
sub-10918,friend,1,1.0,4.666666666666667,1.3533455,3
sub-10918,friend,2,1.0,5.2,1.5253558,5
sub-10918,friend,3,0.16666666666666666,2.6666666666666665,1.4637462,6
sub-10918,friend,4,0.6666666666666666,3.3333333333333335,1.4077895,3
sub-10918,friend,5,0.6,3.6,1.4929099,5
sub-10918,friend,6,0.3333333333333333,4.333333333333333,1.533174,6
sub-10918,stranger,1,0.5,3.6666666666666665,1.53361185,6
sub-10918,stranger,2,0.0,1.6666666666666667,1.7796169499999999,6
sub-10918,stranger,3,0.5,2.0,1.6400165,2
sub-10918,stranger,4,0.16666666666666666,2.3333333333333335,1.4174609,6
sub-10918,stranger,5,0.16666666666666666,1.6666666666666667,1.3443529,6
sub-10918,stranger,6,0.0,0.0,1.4893553499999999,2
sub-10924,computer,1,1.0,5.5,1.7937693000000001,4
sub-10924,computer,2,1.0,5.2,1.6889358,5
sub-10924,computer,3,1.0,7.2,1.8101745,5
sub-10924,computer,4,1.0,4.571428571428571,1.9943117,7
sub-10924,computer,5,1.0,6.666666666666667,1.8512619,3
sub-10924,computer,6,1.0,8.0,2.2621225999999997,4
sub-10924,friend,1,0.8333333333333334,5.666666666666667,1.8727666,6
sub-10924,friend,2,1.0,8.0,1.8280767,2
sub-10924,friend,3,1.0,5.0,1.7690141000000001,6
sub-10924,friend,4,1.0,8.0,1.60460425,2
sub-10924,friend,5,1.0,6.0,2.2488039,7
sub-10924,friend,6,1.0,5.2,1.621842,5
sub-10924,stranger,1,1.0,4.5,1.66152075,4
sub-10924,stranger,2,1.0,6.857142857142857,1.789867,7
sub-10924,stranger,3,1.0,6.0,2.2046657,3
sub-10924,stranger,4,1.0,6.4,1.9414734,5
sub-10924,stranger,5,1.0,7.0,2.0182238,4
sub-10924,stranger,6,1.0,4.8,1.8556799,5
sub-10926,computer,1,0.0,1.2,1.9529821,5
sub-10926,computer,2,0.0,1.3333333333333333,1.8439176499999999,6
sub-10926,computer,3,0.3333333333333333,4.0,1.7694575,3
sub-10926,friend,1,1.0,5.6,1.8463376,5
sub-10926,friend,2,0.75,4.0,1.8254172999999998,4
sub-10926,friend,3,0.8,5.2,1.9342314,5
sub-10926,stranger,1,0.0,1.0,1.7719022500000001,4
sub-10926,stranger,2,0.5,3.0,1.63095575,4
sub-10926,stranger,3,0.16666666666666666,2.0,1.73135545,6
sub-10928,computer,1,0.0,0.6666666666666666,2.6308675,3
sub-10928,computer,2,0.0,1.6,1.4279612,5
sub-10928,computer,3,0.0,2.0,2.494528,5
sub-10928,friend,1,0.6666666666666666,5.0,2.2436290000000003,6
sub-10928,friend,2,1.0,5.5,2.0042691,4
sub-10928,friend,3,0.5,3.0,2.07860905,4
sub-10928,stranger,1,0.0,1.2,2.1750276,5
sub-10928,stranger,2,0.0,2.5,1.9037391000000001,4
sub-10928,stranger,3,0.0,0.8,1.7073013,5
sub-10929,computer,1,1.0,6.0,2.3229911,5
sub-10929,computer,2,0.3333333333333333,2.0,1.9007202,3
sub-10929,computer,3,0.5,5.0,1.94429915,6
sub-10929,friend,1,0.6666666666666666,2.0,1.5477183,3
sub-10929,friend,2,1.0,6.285714285714286,1.535013,7
sub-10929,friend,3,0.75,6.0,1.7612469499999999,4
sub-10929,stranger,1,0.8333333333333334,3.6666666666666665,1.68203245,6
sub-10929,stranger,2,0.25,2.0,1.61272605,4
sub-10929,stranger,3,0.0,2.5,1.695476,4
sub-10930,computer,1,0.16666666666666666,2.6666666666666665,2.0711261,6
sub-10930,computer,2,0.5,6.0,2.3214521,2
sub-10930,computer,3,0.4,2.4,2.0141592,5
sub-10930,computer,4,0.25,1.0,2.0738905499999998,4
sub-10930,computer,5,0.6666666666666666,4.666666666666667,2.1582816,3
sub-10930,computer,6,0.5714285714285714,4.0,2.0733576,7
sub-10930,friend,1,1.0,5.0,1.6622810499999998,2
sub-10930,friend,2,0.8571428571428571,5.714285714285714,1.7499127,7
sub-10930,friend,3,1.0,5.6,1.6231962,5
sub-10930,friend,4,1.0,6.8,1.6701984,5
sub-10930,friend,5,1.0,5.666666666666667,1.64650045,6
sub-10930,friend,6,1.0,5.333333333333333,1.58563,3
sub-10930,stranger,1,0.8,4.4,1.8909078,5
sub-10930,stranger,2,0.6,4.4,1.9781078,5
sub-10930,stranger,3,0.5,5.0,2.1242026999999997,4
sub-10930,stranger,4,0.2,3.6,2.0369763,5
sub-10930,stranger,5,0.6,4.8,2.1776233,5
sub-10930,stranger,6,1.0,4.5,1.70586685,4
sub-10938,computer,1,0.3333333333333333,4.0,2.42686255,6
sub-10938,computer,2,0.0,1.6,1.927098,5
sub-10938,computer,3,0.3333333333333333,1.3333333333333333,1.7643704,3
sub-10938,computer,4,0.8333333333333334,4.666666666666667,1.8533976499999998,6
sub-10938,computer,5,1.0,6.666666666666667,1.8476644,3
sub-10938,computer,6,1.0,6.4,1.8099957,5
sub-10938,friend,1,1.0,6.5,2.42788705,4
sub-10938,friend,2,1.0,4.0,1.9433131499999998,4
sub-10938,friend,3,1.0,7.0,1.6927230500000001,6
sub-10938,friend,4,1.0,5.0,1.62026045,4
sub-10938,friend,5,0.8333333333333334,6.666666666666667,1.6511714,6
sub-10938,friend,6,1.0,5.0,1.78844925,4
sub-10938,stranger,1,1.0,5.5,2.2838570000000002,4
sub-10938,stranger,2,0.0,2.0,2.0647597500000003,4
sub-10938,stranger,3,0.8,4.4,1.8214515,5
sub-10938,stranger,4,0.75,5.5,1.7132702000000002,4
sub-10938,stranger,5,1.0,4.8,1.8193907,5
sub-10938,stranger,6,1.0,7.2,1.9153,5
sub-10940,computer,1,0.8333333333333334,6.333333333333333,2.0474458999999996,6
sub-10940,computer,2,0.8,4.4,2.0347846,5
sub-10940,computer,3,0.6666666666666666,3.3333333333333335,2.2798903,3
sub-10940,computer,4,1.0,5.2,2.1828704,5
sub-10940,computer,5,0.6,5.2,1.7627083,5
sub-10940,computer,6,1.0,6.0,1.70600405,4
sub-10940,friend,1,0.6666666666666666,4.0,1.7277366,3
sub-10940,friend,2,0.5,3.0,1.7853786,2
sub-10940,friend,3,0.7777777777777778,4.888888888888889,1.9043903,9
sub-10940,friend,4,0.6666666666666666,3.6666666666666665,1.88315915,6
sub-10940,friend,5,0.5,4.0,2.3364454500000003,2
sub-10940,friend,6,0.8333333333333334,5.333333333333333,1.63185125,6
sub-10940,stranger,1,0.4,3.2,1.7892582,5
sub-10940,stranger,2,0.7142857142857143,4.285714285714286,1.9035203,7
sub-10940,stranger,3,1.0,6.0,1.89779565,2
sub-10940,stranger,4,0.6666666666666666,4.0,2.2141812,3
sub-10940,stranger,5,0.2857142857142857,3.142857142857143,2.1428769,7
sub-10940,stranger,6,0.75,5.5,2.1812137,4
sub-10950,computer,1,0.4,4.0,1.4835715,5
sub-10950,computer,2,0.8571428571428571,4.285714285714286,1.6516957,7
sub-10950,computer,3,0.5,2.0,1.7483685,2
sub-10950,computer,4,0.6666666666666666,4.0,1.5401133,3
sub-10950,computer,5,0.8333333333333334,5.333333333333333,1.5744474,6
sub-10950,computer,6,1.0,6.0,1.5029951,5
sub-10950,friend,1,1.0,7.2,1.5180709,5
sub-10950,friend,2,1.0,4.5,1.5423683,4
sub-10950,friend,3,0.6,4.0,1.6120524,5
sub-10950,friend,4,0.6666666666666666,3.6666666666666665,1.5854,6
sub-10950,friend,5,0.8,4.8,1.5864052,5
sub-10950,friend,6,1.0,6.666666666666667,1.2227972,3
sub-10950,stranger,1,0.75,5.5,1.6243409,4
sub-10950,stranger,2,1.0,6.0,1.5828284,3
sub-10950,stranger,3,0.7142857142857143,4.0,1.4692725,7
sub-10950,stranger,4,0.2,3.6,1.5061984,5
sub-10950,stranger,5,1.0,4.666666666666667,1.5658264,3
sub-10950,stranger,6,0.8333333333333334,5.0,1.43710875,6
sub-10951,computer,1,0.2,2.4,1.9656004,5
sub-10951,computer,2,0.0,0.6666666666666666,1.8819339,3
sub-10951,computer,3,0.3333333333333333,2.0,2.2006352500000004,6
sub-10951,computer,4,0.0,2.5,1.97736355,4
sub-10951,computer,5,0.3333333333333333,1.6666666666666667,2.1617764499999996,6
sub-10951,computer,6,0.25,2.0,2.11127645,4
sub-10951,friend,1,1.0,6.666666666666667,1.787963,6
sub-10951,friend,2,1.0,6.333333333333333,1.636677,6
sub-10951,friend,3,1.0,3.0,1.85120835,2
sub-10951,friend,4,1.0,5.333333333333333,2.0089161,3
sub-10951,friend,5,1.0,8.0,1.73313875,4
sub-10951,friend,6,1.0,5.142857142857143,1.8758214,7
sub-10951,stranger,1,0.0,2.6666666666666665,2.608248,3
sub-10951,stranger,2,0.2,0.8,1.9167616,5
sub-10951,stranger,3,0.0,1.6666666666666667,1.8492074,6
sub-10951,stranger,4,0.0,1.4285714285714286,1.8418865,7
sub-10951,stranger,5,0.0,2.0,2.08371025,4
sub-10951,stranger,6,0.0,0.6666666666666666,2.205866,3
sub-10952,computer,1,0.8333333333333334,6.666666666666667,2.40089165,6
sub-10952,computer,2,1.0,4.5,1.7961797,4
sub-10952,computer,3,1.0,5.5,1.97836715,4
sub-10952,friend,1,1.0,6.0,1.76944985,4
sub-10952,friend,2,1.0,6.333333333333333,1.58595695,6
sub-10952,friend,3,1.0,5.5,1.5078386,4
sub-10952,stranger,1,0.75,5.0,2.4963806,4
sub-10952,stranger,2,1.0,5.5,1.9122529,4
sub-10952,stranger,3,0.6666666666666666,4.666666666666667,1.8845972999999998,6
sub-10953,computer,1,0.0,2.0,1.9755265,5
sub-10953,computer,2,0.0,1.6,1.6611638,5
sub-10953,computer,3,0.0,0.5,1.60547685,4
sub-10953,computer,4,0.0,1.6666666666666667,1.78616435,6
sub-10953,computer,5,0.2,2.0,1.7295495,5
sub-10953,computer,6,0.0,2.0,2.0037613,3
sub-10953,friend,1,1.0,8.0,1.82563705,2
sub-10953,friend,2,1.0,4.8,1.7436547,5
sub-10953,friend,3,1.0,6.285714285714286,1.754009,7
sub-10953,friend,4,1.0,5.333333333333333,1.8197676,3
sub-10953,friend,5,0.75,5.0,1.8831417,4
sub-10953,friend,6,1.0,6.571428571428571,1.7582179,7
sub-10953,stranger,1,0.0,1.4285714285714286,1.9492166,7
sub-10953,stranger,2,0.0,2.0,1.6769823,4
sub-10953,stranger,3,0.0,0.6666666666666666,2.2055213,3
sub-10953,stranger,4,0.0,1.2,1.6636786,5
sub-10953,stranger,5,0.0,1.2,1.7291509,5
sub-10953,stranger,6,0.0,2.0,1.8946409499999999,4
sub-10954,computer,1,0.3333333333333333,0.6666666666666666,1.2319635,3
sub-10954,computer,2,0.75,5.0,0.8330054,4
sub-10954,computer,3,1.0,8.0,1.9769701,1
sub-10954,computer,4,0.2,0.8,1.1029464,5
sub-10954,computer,5,1.0,5.0,1.8542102,2
sub-10954,computer,6,0.5,4.0,1.0999957500000002,4
sub-10954,friend,1,0.2857142857142857,1.7142857142857142,1.7082798,7
sub-10954,friend,2,0.0,2.0,1.1298064,1
sub-10954,friend,3,1.0,6.0,0.5192386499999999,2
sub-10954,friend,5,0.3333333333333333,4.0,0.89408195,6
sub-10954,friend,6,0.0,0.0,0.520219,1
sub-10954,stranger,1,1.0,6.0,0.8867749,2
sub-10954,stranger,2,0.42857142857142855,4.0,0.9291857,7
sub-10954,stranger,3,0.0,1.0,0.7047018,2
sub-10954,stranger,4,0.7142857142857143,3.7142857142857144,1.1886734,7
sub-10954,stranger,5,1.0,8.0,1.1100034,1
sub-10954,stranger,6,0.25,4.0,0.6222875,4
sub-10956,computer,1,0.0,1.5,1.4442922,8
sub-10956,computer,2,0.0,1.5,1.5615614500000001,4
sub-10956,computer,3,0.0,1.0,1.88223335,2
sub-10956,computer,4,0.0,1.6666666666666667,1.5642485,6
sub-10956,computer,5,0.0,2.0,1.53535375,4
sub-10956,computer,6,0.75,4.0,1.53182865,4
sub-10956,friend,1,1.0,5.5,1.4179994,4
sub-10956,friend,2,1.0,5.5,1.4027812499999999,4
sub-10956,friend,3,1.0,6.666666666666667,1.4984438,6
sub-10956,friend,4,1.0,7.2,1.3983678,5
sub-10956,friend,5,1.0,5.5,1.4341018,4
sub-10956,friend,6,1.0,5.2,1.4160095,5
sub-10956,stranger,1,0.5,5.0,2.18910365,2
sub-10956,stranger,2,0.3333333333333333,2.3333333333333335,1.6063595,6
sub-10956,stranger,3,0.3333333333333333,2.6666666666666665,1.6878004,6
sub-10956,stranger,4,0.0,1.3333333333333333,1.496548,3
sub-10956,stranger,5,0.8333333333333334,6.0,1.4265661,6
sub-10956,stranger,6,0.6,2.4,1.4423891,5
sub-10958,computer,1,0.0,2.0,1.86258305,2
sub-10958,computer,2,0.2,1.6,1.8990794,5
sub-10958,computer,3,0.5,4.0,1.8436048,6
sub-10958,computer,4,0.2,3.6,1.8559612,5
sub-10958,computer,5,0.0,1.6,1.6219786,5
sub-10958,computer,6,0.25,1.0,1.68978915,4
sub-10958,friend,1,0.8571428571428571,5.714285714285714,1.6116017,7
sub-10958,friend,2,0.6,3.6,1.8411036,5
sub-10958,friend,3,0.5,5.0,1.5816801,2
sub-10958,friend,4,0.6666666666666666,2.0,2.4153538,3
sub-10958,friend,5,0.6666666666666666,4.666666666666667,1.3379598,3
sub-10958,friend,6,0.5,4.5,1.4821821499999999,8
sub-10958,stranger,1,0.25,2.5,1.8548072,4
sub-10958,stranger,2,0.0,2.0,1.5807395,3
sub-10958,stranger,3,0.3333333333333333,2.0,1.5706075,6
sub-10958,stranger,4,0.16666666666666666,2.6666666666666665,1.93864085,6
sub-10958,stranger,5,0.3333333333333333,2.0,1.5603036000000001,6
sub-10958,stranger,6,0.0,2.0,1.5121619000000002,2
sub-10969,computer,1,0.6,2.8,1.8424842,5
sub-10969,computer,2,0.8,5.2,1.6107352,5
sub-10969,computer,3,0.25,3.0,1.46298275,4
sub-10969,computer,4,0.25,2.0,1.73991195,4
sub-10969,computer,5,0.8,4.4,1.5615965,5
sub-10969,computer,6,0.6,5.2,1.5170113,5
sub-10969,friend,1,0.8333333333333334,5.0,1.68498495,6
sub-10969,friend,2,0.25,3.0,1.5143453,4
sub-10969,friend,3,0.25,3.0,1.5992418499999999,4
sub-10969,friend,4,0.5,4.0,1.6841070500000002,6
sub-10969,friend,5,0.3333333333333333,4.666666666666667,1.5824991,3
sub-10969,friend,6,0.4,2.8,1.803752,5
sub-10969,stranger,1,0.6666666666666666,4.666666666666667,1.7267705,3
sub-10969,stranger,2,0.6,4.8,1.5165354,5
sub-10969,stranger,3,0.3333333333333333,3.0,1.460234,6
sub-10969,stranger,4,0.25,2.0,2.0476153999999998,4
sub-10969,stranger,5,0.16666666666666666,2.3333333333333335,1.6221733,6
sub-10969,stranger,6,0.0,1.5,1.63065165,4
sub-10974,computer,1,1.0,8.0,2.32329245,2
sub-10974,computer,2,0.8333333333333334,4.333333333333333,2.5330148,6
sub-10974,computer,3,0.5,2.5,2.072038,4
sub-10974,friend,1,0.8,4.4,2.248174,5
sub-10974,friend,2,1.0,6.666666666666667,2.052073,3
sub-10974,friend,3,0.6,4.0,2.0740447,5
sub-10974,stranger,1,0.2,3.6,2.4671924,5
sub-10974,stranger,2,1.0,5.333333333333333,2.182572,3
sub-10974,stranger,3,0.8,3.6,2.0700984,5
sub-10977,computer,1,0.25,3.5,1.7666727500000001,4
sub-10977,computer,2,0.3333333333333333,2.0,1.68672255,6
sub-10977,computer,3,0.0,2.0,1.68576645,4
sub-10977,friend,1,1.0,6.333333333333333,1.6177408,6
sub-10977,friend,2,0.75,4.0,1.72901985,4
sub-10977,friend,3,0.5,4.5,2.28224465,4
sub-10977,stranger,1,0.0,1.5,1.5829962499999999,4
sub-10977,stranger,2,0.0,2.0,1.7341603,4
sub-10977,stranger,3,0.16666666666666666,1.3333333333333333,1.51251485,6
sub-10983,computer,1,0.3333333333333333,3.3333333333333335,1.7269897,3
sub-10983,computer,2,0.2,2.0,1.8418297,5
sub-10983,computer,3,0.16666666666666666,1.6666666666666667,1.6719746,6
sub-10983,computer,4,0.0,1.0,1.8480648499999999,4
sub-10983,computer,5,0.5,2.5,1.5620222,4
sub-10983,computer,6,0.16666666666666666,2.0,1.5287182499999998,6
sub-10983,friend,1,0.75,4.0,2.28034505,4
sub-10983,friend,2,0.6,4.0,2.0528007,5
sub-10983,friend,3,0.4,3.6,1.7019976,5
sub-10983,friend,4,0.5,3.5,1.72943275,4
sub-10983,friend,5,0.6666666666666666,2.0,1.4947537,3
sub-10983,friend,6,0.3333333333333333,3.6666666666666665,1.6630116,6
sub-10983,stranger,1,0.3333333333333333,2.3333333333333335,2.17693065,6
sub-10983,stranger,2,0.25,2.5,1.79448365,4
sub-10983,stranger,3,0.5,3.0,1.56179935,2
sub-10983,stranger,4,0.5,2.5,1.5429608,4
sub-10983,stranger,5,0.2857142857142857,3.142857142857143,1.6774724,7
sub-10983,stranger,6,0.0,2.0,1.39999315,2
sub-10984,computer,1,0.16666666666666666,1.6666666666666667,2.22423755,6
sub-10984,computer,2,0.25,2.0,2.20866175,4
sub-10984,computer,3,0.25,3.0,2.20844005,4
sub-10984,computer,4,0.25,2.5,2.6768299,4
sub-10984,computer,5,0.3333333333333333,2.6666666666666665,2.17818405,6
sub-10984,computer,6,0.75,4.5,1.8969471,4
sub-10984,friend,1,1.0,4.666666666666667,2.1361508,3
sub-10984,friend,2,1.0,6.666666666666667,1.93370025,6
sub-10984,friend,3,1.0,6.0,1.7527701,5
sub-10984,friend,4,1.0,6.8,2.082286,5
sub-10984,friend,5,0.8,5.2,1.7470495,5
sub-10984,friend,6,1.0,4.666666666666667,1.6991482,3
sub-10984,stranger,1,0.0,1.2,2.0313988,5
sub-10984,stranger,2,0.75,5.0,2.051825,4
sub-10984,stranger,3,0.25,3.5,2.2106073,4
sub-10984,stranger,4,0.4,2.4,2.1028926,5
sub-10984,stranger,5,0.0,2.0,1.9161627,2
sub-10984,stranger,6,0.6666666666666666,4.666666666666667,1.94960365,6
sub-11005,computer,1,0.75,5.5,2.02042925,4
sub-11005,computer,2,0.6666666666666666,2.6666666666666665,1.0974869,3
sub-11005,computer,3,0.14285714285714285,2.2857142857142856,0.6328238,7
sub-11005,computer,4,1.0,5.6,0.9238883,5
sub-11005,computer,5,0.6666666666666666,4.666666666666667,1.8409837,3
sub-11005,computer,6,0.6666666666666666,5.0,1.3250519,6
sub-11005,friend,1,0.8333333333333334,4.666666666666667,1.9555897500000001,6
sub-11005,friend,2,0.8,5.2,1.4567704,5
sub-11005,friend,3,0.0,2.0,0.89021445,2
sub-11005,friend,4,0.25,2.0,0.9694577,4
sub-11005,friend,5,0.25,2.5,0.96396365,4
sub-11005,friend,6,0.3333333333333333,3.0,1.46351825,6
sub-11005,stranger,1,1.0,8.0,2.0560217,1
sub-11005,stranger,2,0.5,4.333333333333333,1.3251339,6
sub-11005,stranger,3,0.8,5.2,0.9375478,5
sub-11005,stranger,4,0.4,2.8,0.9401759,5
sub-11005,stranger,5,0.5714285714285714,4.857142857142857,0.9687177,7
sub-11005,stranger,6,1.0,6.0,1.1818857,2
sub-11031,computer,1,0.0,2.0,1.43671345,4
sub-11031,computer,2,1.0,5.0,2.2073937,4
sub-11031,computer,3,0.16666666666666666,2.6666666666666665,1.59727515,6
sub-11031,computer,4,0.0,1.5,1.8345698,4
sub-11031,computer,5,0.6,4.4,1.5292994,5
sub-11031,computer,6,1.0,4.4,1.6909662,5
sub-11031,friend,1,0.5,3.6666666666666665,1.558113,6
sub-11031,friend,2,0.5,5.0,2.0841103,2
sub-11031,friend,3,0.8,4.4,1.6576368,5
sub-11031,friend,4,0.75,4.25,1.4932405,8
sub-11031,friend,5,0.5,6.0,2.3523041,2
sub-11031,friend,6,0.5,3.0,1.7166999,4
sub-11031,stranger,1,0.0,2.0,1.5640782500000001,4
sub-11031,stranger,2,0.2857142857142857,2.0,1.7971007,7
sub-11031,stranger,3,0.0,1.3333333333333333,1.6134053,3
sub-11031,stranger,4,0.0,1.0,1.55317335,2
sub-11031,stranger,5,0.42857142857142855,2.857142857142857,1.4144715,7
sub-11031,stranger,6,0.0,1.2,1.6398996,5
