model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,participant_id,kappa,alpha,theta,theta_stranger,alpha_negative,phi,base_model,theta_upper,theta_at_upper,theta_near_upper,theta_stranger_at_upper,theta_stranger_near_upper,kappa_theta
M7_theta20,84,4,-34.74305175379278,77.48610350758555,77.99243262150961,87.20937070295881,0.334590373403556,0.4032901372554114,True,101,101,101,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10700,1.5293477827261093,0.11535240242972394,1.0736279174481016,0.0,,,M7,20,False,False,False,False,1.6419504750221046
M4_theta20,83,3,-42.12980239962766,90.25960479925531,90.56340226760975,97.5161266226451,0.2155597335151607,0.26770533740271363,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10701,1.7414757909564713,0.04089716380772822,0.27648796821276483,,,,M4,20,False,False,False,False,0.4814971031332723
M5_theta20,83,3,-42.106271196820465,90.21254239364093,90.51633986199536,97.46906421703072,0.21596874977535452,0.26811435366290737,True,101,100,95,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10701,1.348014850395971,0.051136513359120284,0.1699391964630908,,,,M5,20,False,False,False,False,0.22908056049660488
M6_theta20,83,3,-42.17804019372926,90.35608038745852,90.65987785581295,97.61260221084831,0.21472127054728352,0.26686687443483637,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10701,1.404918570458677,0.032978268327149854,0.12323689991313512,,,,M6,20,False,False,False,False,0.17313780925372085
M7_theta20,83,4,-42.049659494717886,92.09931898943577,92.61213950225628,101.77468142062216,0.1995708989439173,0.2690983707939878,True,101,101,85,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10701,1.4438757247396183,0.04207053569054694,0.19305838496297867,0.07037729463701362,,,M7,20,False,False,False,False,0.2787523155054811
M4_theta20,81,3,-42.00461727269631,90.00923454539262,90.32092285708093,97.19258200940993,0.19842051658734872,0.2518536662499029,True,101,101,47,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10713,3.929917886653221,0.02994505890104162,0.4667288808752138,,,,M4,20,False,False,False,False,1.8342061771691431
M5_theta20,81,3,-48.120984329166625,102.24196865833325,102.55365697002156,109.42531612235057,0.08948159781418386,0.14291474747673805,True,101,101,55,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10713,0.8732927422917335,0.08920925348916128,0.27775321793626007,,,,M5,20,False,False,False,False,0.24255986937191004
M6_theta20,81,3,-48.833001285365995,103.66600257073199,103.9776908824203,110.8493500347493,0.0767998282865581,0.13023297794911226,True,101,101,56,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10713,0.708533694411132,0.1084243300108663,0.0,,,,M6,20,False,False,False,False,0.0
M7_theta20,81,4,-48.120984329166625,104.24196865833325,104.76828444780693,113.81976527702301,0.07167054792666579,0.14291474747673805,True,101,101,44,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10713,0.8732927432128798,0.08920925403691606,0.2777532133924066,0.0,,,M7,20,False,False,False,False,0.24255986565964713
M4_theta20,84,3,-57.36235435534517,120.72470871069034,121.02470871069033,128.01715910722027,-0.03671987243855709,0.014804950450334475,True,101,101,6,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10716,0.42185266806363003,0.03491678006139464,0.7712251700550747,,,,M4,20,False,False,False,False,0.3253433956655601
M5_theta20,84,3,-57.81636186286083,121.63272372572166,121.93272372572166,128.9251741222516,-0.04451742457688095,0.007007398312010582,True,101,101,50,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10716,0.007093269063627307,0.011844295408433356,20.0,,,,M5,20,True,True,False,False,0.14186538127254614
M6_theta20,84,3,-57.55474342689926,121.10948685379851,121.40948685379851,128.40193725032844,-0.040024143384418,0.011500679504473532,True,101,101,58,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10716,0.12152336159708998,0.04827598037941652,1.3216227037348538,,,,M6,20,False,False,False,False,0.16060803372089436
M7_theta20,84,4,-57.5110819471954,123.0221638943908,123.52849300831485,132.74543108976405,-0.056449201011112456,0.012250562840742996,True,101,101,73,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10716,0.13465457120466945,0.04689675051206002,1.4883304270178581,1.0204799058882543,,,M7,20,False,False,False,False,0.20041049546095227
M4_theta20,84,3,-8.078883050181682,22.157766100363364,22.457766100363365,29.450216496893304,0.8097208376775488,0.8612456605664403,True,101,101,86,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10718,0.1653108937997263,0.0,20.0,,,,M4,20,True,True,False,False,3.306217875994526
M5_theta20,84,3,-46.27177437329673,98.54354874659346,98.84354874659346,105.8359991431234,0.15376018399815353,0.2052850068870451,True,101,101,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10718,0.06357583749233028,0.0,20.0,,,,M5,20,True,True,False,False,1.2715167498466058
M6_theta20,84,3,-27.459356417225862,60.918712834451725,61.21871283445172,68.21116323098167,0.4768623517642717,0.5283871746531632,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10718,0.09876928915380824,0.0023337025542551305,20.0,,,,M6,20,True,True,False,False,1.9753857830761647
M7_theta20,84,4,-27.27989918524083,62.55979837048166,63.06612748440571,72.28306556585491,0.4627695781660277,0.5314693420178831,True,101,101,101,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10718,0.11964665780482481,0.003066453028543816,14.479160399185432,20.0,,,M7,20,False,False,True,True,1.73238314958251
M4_theta20,84,3,-52.19356363953707,110.38712727907414,110.68712727907413,117.67957767560408,0.052053802955362695,0.10357862584425426,True,101,101,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10720,2.0028598196542364,0.012264711549367134,0.7029069410264656,,,,M4,20,False,False,False,False,1.4078240691379778
M5_theta20,84,3,-50.452257366627336,106.90451473325467,107.20451473325467,114.19696512978462,0.08196063539102595,0.13348545827991753,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10720,0.42401070265306756,0.16952560892966234,1.8826655777964079,,,,M5,20,False,False,False,False,0.7982703545021983
M6_theta20,84,3,-51.86591558543375,109.7318311708675,110.03183117086749,117.02428156739744,0.057681138941217215,0.10920596183010878,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10720,0.5257819385504466,0.08356064990693024,0.9534286540221347,,,,M6,20,False,False,False,False,0.5012955659813011
M7_theta20,84,4,-48.9786645154526,105.9573290309052,106.46365814482925,115.68059622627845,0.09009456465043378,0.15879432850228914,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10720,0.6352060091457575,0.1055500288561519,1.42915425525871,0.4463590328445984,,,M7,20,False,False,False,False,0.9078073709365624
M4_theta20,83,3,-56.27196769297345,118.5439353859469,118.84773285430133,125.80045720933668,-0.030257516317875283,0.02188808756967764,True,101,101,70,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10723,0.4375250703701257,0.0721366115112821,0.5850236017872231,,,,M4,20,False,False,False,False,0.2559624925401392
M5_theta20,83,3,-56.23903233075579,118.47806466151158,118.78186212986601,125.73458648490137,-0.02968503820051028,0.022460565687042577,True,101,101,96,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10723,0.2988307210275497,0.09313551242245001,0.5173457908493807,,,,M5,20,False,False,False,False,0.15459881570008835
M6_theta20,83,3,-56.64433677191268,119.28867354382535,119.59247101217979,126.54519536721514,-0.036729986481321274,0.015415617406231652,True,101,101,81,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10723,0.2103314136815934,0.12105119090777762,0.0,,,,M6,20,False,False,False,False,0.0
M7_theta20,83,4,-56.2390323307558,120.4780646615116,120.9908851743321,130.153427092698,-0.047066906163028034,0.022460565687042466,True,101,101,76,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10723,0.29883071658174415,0.09313550324427178,0.5173457707189171,0.0,,,M7,20,False,False,False,False,0.1545988073844687
M4_theta20,83,3,-53.25103772120213,112.50207544240426,112.8058729107587,119.75859726579405,0.02225188957546586,0.07439749346301872,True,101,100,97,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10741,5.4931501861281475,0.0035760994520153714,0.5695691592917816,,,,M4,20,False,False,False,False,3.128728933376503
M5_theta20,83,3,-52.83376131917719,111.66752263835438,111.97132010670882,118.92404446174417,0.029504932899337772,0.08165053678689072,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10741,0.49466728955460704,0.06893496919239317,1.3245205903447692,,,,M5,20,False,False,False,False,0.655197010385115
M6_theta20,83,3,-57.063568230356125,120.12713646071225,120.43093392906668,127.38365828410204,-0.04401701233771899,0.008128591549833919,True,101,101,8,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10741,0.1424364708419326,0.2958158451700436,0.19169953974162407,,,,M6,20,False,False,False,False,0.027305005902819736
M7_theta20,83,4,-52.8337613191772,113.6675226383544,114.18034315117491,123.34288506954078,0.012123064936820015,0.08165053678689049,True,101,101,100,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10741,0.4946672832824517,0.06893496770061268,1.3245205976487504,0.0,,,M7,20,False,False,False,False,0.6551970056905566
M4_theta20,84,3,-38.450655382964676,82.90131076592935,83.20131076592935,90.1937611624593,0.28808744092142197,0.3396122638103135,True,101,100,97,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10748,9.262653704891264,0.014361919372261606,0.6635594653113674,,,,M4,20,False,False,False,False,6.1463215397820035
M5_theta20,84,3,-45.000422185983524,96.00084437196705,96.30084437196705,103.29329476849699,0.1755955827583928,0.2271204056472843,True,101,101,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10748,0.130725825758754,0.589470185051441,20.0,,,,M5,20,True,True,False,False,2.61451651517508
M6_theta20,84,3,-49.01796226521026,104.03592453042052,104.33592453042051,111.32837492695046,0.10659456908133252,0.15811939197022407,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10748,0.04960583845766269,0.4250618097932564,11.625608958260385,,,,M6,20,False,False,False,False,0.5766980799554209
M7_theta20,84,4,-43.375892127679485,94.75178425535897,95.25811336928302,104.47505145073222,0.18632184963936102,0.25502161349121644,True,101,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10748,0.1264440667064234,0.5595581342909497,20.0,2.155257822360285,,,M7,20,True,True,False,False,2.528881334128468
M4_theta20,84,3,-19.705750407089287,45.411500814178574,45.71150081417857,52.70395121070851,0.6100300772384492,0.6615549001273406,True,101,101,98,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10767,20.0,0.002275032430421384,0.7024366859631286,,,,M4,20,False,False,False,False,14.048733719262572
M5_theta20,84,3,-29.40481606392356,64.80963212784712,65.10963212784712,72.10208252437705,0.44344919718641024,0.4949740200753019,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10767,1.1599243861897688,0.11314357407556118,20.0,,,,M5,20,True,True,False,False,23.198487723795374
M6_theta20,84,3,-33.029701449624575,72.05940289924915,72.35940289924915,79.3518532957791,0.3811920046894849,0.4327168275783764,True,101,100,94,alpha;kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10767,20.0,0.0,0.5198594647196954,,,,M6,20,False,False,False,False,10.397189294393907
M7_theta20,84,4,-18.995854890793876,45.99170978158775,46.498038895511804,55.714976976961005,0.6050475498577316,0.6737473137095871,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10767,19.805953697230425,0.0028521000075467247,10.0,0.48887099566756276,,,M7,20,False,False,False,False,198.05953697230424
M4_theta20,83,3,-53.09407561219891,112.18815122439781,112.49194869275225,119.4446730477876,0.024980184229278203,0.07712578811683113,True,101,101,91,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10770,0.021118491097626254,0.0,20.0,,,,M4,20,True,True,False,False,0.4223698219525251
M5_theta20,83,3,-56.28312701011371,118.56625402022742,118.87005148858185,125.82277584361721,-0.030451486094959172,0.02169411779259367,True,101,100,95,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10770,0.012672531469179482,0.0,20.0,,,,M5,20,True,True,False,False,0.25345062938358964
M6_theta20,83,3,-56.09552765534994,118.19105531069988,118.49485277905431,125.44757713408967,-0.027190658880601834,0.024954945006951057,True,101,101,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10770,0.009835041313727554,0.04853975678022329,20.0,,,,M6,20,True,True,False,False,0.19670082627455107
M7_theta20,83,4,-55.93654499842815,119.8730899968563,120.3859105096768,129.54845242804268,-0.041809111292174614,0.027718360557895894,True,101,101,96,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10770,0.01326326114933223,0.04451958352960462,20.0,10.166937349780726,,,M7,20,True,True,False,False,0.2652652229866446
M4_theta20,83,3,-25.17093049808417,56.34186099616834,56.645658464522775,63.59838281955814,0.5103366057010399,0.5624822095885927,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10781,6.028787725084825,0.0,0.8463659346622263,,,,M4,20,False,False,False,False,5.102560557821575
M5_theta20,83,3,-27.302667562672728,60.605335125345455,60.90913259369989,67.86185694873525,0.47328303351355666,0.5254286374011096,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10781,1.5041812016473979,0.0,1.97553282089418,,,,M5,20,False,False,False,False,2.9715593324264815
M6_theta20,83,3,-53.536407493820754,113.07281498764151,113.37661245599594,120.3293368110313,0.01729162986731528,0.06943723375486821,True,101,101,81,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10781,0.9698958866419652,0.0,0.506012060793967,,,,M6,20,False,False,False,False,0.49077901635529264
M7_theta20,83,4,-27.302667562672717,62.605335125345434,63.118155638165945,72.28069755653183,0.4559011655510392,0.5254286374011097,True,101,101,101,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10781,1.504181178142235,0.0,1.975532809756266,0.0,,,M7,20,False,False,False,False,2.97155926923782
M4_theta20,81,3,-28.342751957188394,62.68550391437679,62.9971922260651,69.86885137839411,0.44175268127841294,0.49518583094096713,True,101,101,99,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10783,14.351256340026561,0.0007247974402736244,0.5043481776859906,,,,M4,20,False,False,False,False,7.238029982596915
M5_theta20,81,3,-28.734576641241055,63.46915328248211,63.780841594170425,70.65250074649943,0.43477387228359,0.4882070219461442,True,101,101,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10783,3.2676159024760527,0.00426509429943835,0.5210974007065273,,,,M5,20,False,False,False,False,1.7027461532875845
M6_theta20,81,3,-36.242809587897824,78.48561917579565,78.79730748748396,85.66896663981296,0.3010443607035795,0.35447751036613373,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10783,4.438937360465844,0.0,0.4226940599970622,,,,M6,20,False,False,False,False,1.8763124549679504
M7_theta20,81,4,-28.340400263646814,64.68080052729363,65.20711631676731,74.25859714598339,0.4239835175218841,0.49522771707195634,True,101,101,97,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10783,4.419790115886537,0.000802243994206872,0.5100884084646192,0.19397377954297676,,,M7,20,False,False,False,False,2.2544837059602183
M4_theta20,83,3,-50.57321222385743,107.14642444771486,107.4502219160693,114.40294627110465,0.06879749879697453,0.12094310268452746,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10785,0.7292237310208077,0.0,0.026325490675851788,,,,M4,20,False,False,False,False,0.019197172531598125
M5_theta20,83,3,-50.11733159088617,106.23466318177233,106.53846065012677,113.49118500516212,0.07672155576595002,0.12886715965350293,True,101,101,86,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10785,0.8664831699111892,0.017072536742560165,0.2569657046823796,,,,M5,20,False,False,False,False,0.22265645835165082
M6_theta20,83,3,-50.54208108593916,107.08416217187832,107.38795964023275,114.34068399526811,0.06933861612579287,0.1214842200133458,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10785,0.7807594234598785,0.0,0.0708040382844333,,,,M6,20,False,False,False,False,0.0552809201095853
M7_theta20,83,4,-50.117331590886174,108.23466318177235,108.74748369459286,117.91002561295875,0.05933968780343227,0.12886715965350282,True,101,101,78,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10785,0.8664831795100778,0.017072535979015768,0.2569657044254132,0.0,,,M7,20,False,False,False,False,0.22265646059557892
M4_theta20,83,3,-52.60239153797599,111.20478307595198,111.50858054430641,118.46130489934177,0.03352657188669366,0.08567217577424657,True,101,101,64,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10794,1.1839224136847082,0.04206550136113111,0.6926749035733931,,,,M4,20,False,False,False,False,0.8200733437374341
M5_theta20,83,3,-52.76806440631608,111.53612881263216,111.83992628098659,118.79265063602195,0.030646867964234676,0.08279247185178762,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10794,0.5548406617818064,0.09787162388673289,1.0358127114175113,,,,M5,20,False,False,False,False,0.5747110102848991
M6_theta20,83,3,-56.327391988560905,118.65478397712181,118.95858144547624,125.9113058005116,-0.03122089410569201,0.020924709781860895,True,101,101,26,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10794,0.3224181989777475,0.100238024482312,0.3040515612763045,,,,M6,20,False,False,False,False,0.09803175678307832
M7_theta20,83,4,-52.76806440631607,113.53612881263214,114.04894932545265,123.21149124381853,0.013265000001717169,0.08279247185178773,True,101,101,99,theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10794,0.5548406540007578,0.0978716279292408,1.0358127337002785,0.0,,,M7,20,False,False,False,False,0.5747110145885753
M4_theta20,80,3,-39.46154457804363,84.92308915608726,85.23887862977146,92.0691690601089,0.23426175260963505,0.28836281664297114,True,101,101,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10800,0.05500013780358356,0.1999126683898676,20.0,,,,M4,20,True,True,False,False,1.1000027560716712
M5_theta20,80,3,-52.45659279930141,110.91318559860282,111.22897507228703,118.05926550262447,-8.689270188429357e-05,0.05401417133145181,True,101,101,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10800,0.0207642786896813,0.3999891031171099,20.0,,,,M5,20,True,True,False,False,0.41528557379362596
M6_theta20,80,3,-45.26663246134592,96.53326492269184,96.84905439637605,103.67934482671349,0.1295746088450747,0.1836756728784108,True,101,101,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10800,0.028660720975209393,0.43251613863108845,20.0,,,,M6,20,True,True,False,False,0.5732144195041878
