model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,participant_id,kappa,alpha,theta,theta_stranger,alpha_negative,phi,theta_upper
M6,42,3,-23.70199054036509,53.40398108073018,54.0355600280986,58.61698993558029,0.08278977775122072,0.18583942352900384,True,101,101,91,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10926,2.04545993654892,0.026438286229931884,0.4308325799756607,,,,10.0
M7,42,4,-18.538411306601713,45.076822613203426,46.15790369428451,52.0275010863369,0.2258082328202373,0.3632077605239481,True,101,101,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10926,1.8952194264944542,0.0,0.7558795828657587,0.08560873328532059,,,10.0
M4,41,3,-6.64513026101356,19.29026052202712,19.938909170675768,24.430976722140045,0.6606102049684797,0.7661732567408428,True,101,100,97,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10928,20.0,0.019981081829072867,0.49489863674549217,,,,10.0
M5,41,3,-6.456114548057437,18.912229096114874,19.560877744763523,24.052945296227797,0.6672612301326721,0.7728242819050353,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10928,8.839368142005645,0.049504691140059474,0.49386190143017394,,,,10.0
M6,41,3,-10.784841376295747,27.569682752591493,28.218331401240142,32.710398952704416,0.5149433587067593,0.6205064104791225,True,101,100,86,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10928,20.0,0.02872271985230682,0.4660077622576201,,,,10.0
M7,41,4,-6.45611454805744,20.912229096114878,22.02334020722599,27.766517362932113,0.6320735462085509,0.772824281905035,True,101,100,97,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10928,8.839367930966104,0.04950469232031584,0.4938619026388863,0.0,,,10.0
M4,42,3,-22.943666171831133,51.887332343662266,52.51891129103068,57.10034119851237,0.10883813027191588,0.211887776049699,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10929,1.2729792023710262,0.1312242101461743,1.008358230627987,,,,10.0
M5,42,3,-25.39911761467942,56.79823522935884,57.429814176727255,62.01124408420894,0.024493663135228452,0.12754330891301158,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10929,0.23852908753382404,0.2390693285682474,2.8265376377365956,,,,10.0
M6,42,3,-27.514192765524484,61.02838553104897,61.659964478417386,66.24139438589907,-0.048158918560763264,0.05489072721701982,True,101,101,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10929,0.31478703976686945,0.2545893986720389,0.9391861028999909,,,,10.0
M7,42,4,-25.399117614679415,58.79823522935883,59.87931631043991,65.7489137024923,-0.009856218790699124,0.1275433089130117,True,101,101,83,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10929,0.2385290917878488,0.2390693312507861,2.826537570148829,0.0,,,10.0
M4,83,3,-45.00138253516944,96.00276507033888,96.30656253869331,103.25928689372867,0.16564630675538491,0.2177919106429378,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10930,0.5013808419402721,0.0,2.0374641589016615,,,,10.0
M5,83,3,-43.788320936885285,93.57664187377057,93.880439342125,100.83316369716036,0.18673158328716072,0.23887718717471362,True,101,101,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10930,0.15893916666388175,0.16720583688662222,10.0,,,,10.0
M6,83,3,-47.245386824023655,100.49077364804731,100.79457111640174,107.7472954714371,0.12664132049919768,0.1787869243867506,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10930,0.3838225871738106,0.0,1.920213002997295,,,,10.0
M7,83,4,-42.120675677286044,92.24135135457209,92.7541718673926,101.91671378575847,0.19833650503531552,0.2678639768853861,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10930,0.24753645747597253,0.13097832579374394,6.834562027781451,1.2235384975914159,,,10.0
M4,83,3,-37.950307278849714,81.90061455769943,82.20441202605386,89.15713638108922,0.28820716585450956,0.3403527697420625,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10938,2.6425982729049227,0.03669577792893705,1.1772002898220724,,,,10.0
M5,83,3,-44.944581031034474,95.88916206206895,96.19295953042338,103.14568388545874,0.1666336230003313,0.2187792268878842,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10938,0.13862571602682436,0.09833101800435816,10.0,,,,10.0
M6,83,3,-41.572847607836145,89.14569521567229,89.44949268402672,96.40221703906208,0.22524064816717224,0.2773862520547251,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10938,0.12411279030286117,0.19682245705196402,7.357642358119321,,,,10.0
M7,83,4,-39.344366142793234,86.68873228558647,87.20155279840698,96.36409471677285,0.24659395078694835,0.3161214226370189,True,101,101,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10938,0.16451410899565855,0.14775362570030565,10.0,3.74825259832247,,,10.0
M4,84,3,-50.60152020848281,107.20304041696562,107.50304041696562,114.49549081349556,0.07939705489419398,0.1309218777830855,True,101,101,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10940,0.09710941362616064,0.39082961684265394,6.573985701774025,,,,10.0
M5,84,3,-57.31192879215914,120.62385758431827,120.92385758431827,127.91630798084822,-0.03585381636781279,0.01567100652107878,True,101,101,90,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10940,0.02250978414310571,0.2569156522353963,10.0,,,,10.0
M6,84,3,-56.097173381304984,118.19434676260997,118.49434676260996,125.48679715913991,-0.014990463901951821,0.036534358986939686,True,101,101,84,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10940,0.024312620619967928,0.495506750069146,10.0,,,,10.0
M7,84,4,-56.04672495001848,120.09344990003696,120.59977901396101,129.8167170954102,-0.03129895603589582,0.03740080781595956,True,101,101,93,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10940,0.02878560441527202,0.5248429779326094,7.140787251028974,10.0,,,10.0
M4,84,3,-50.090475256973065,106.18095051394613,106.48095051394613,113.47340091047607,0.08817422176579458,0.13969904465468608,True,101,101,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10950,0.22740021864900892,0.1173716048344642,3.6293538734412603,,,,10.0
M5,84,3,-53.12101890990633,112.24203781981267,112.54203781981266,119.53448821634261,0.03612481344098089,0.08764963632987244,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10950,0.05353384008323756,0.7196446096618019,10.0,,,,10.0
M6,84,3,-52.232773796245034,110.46554759249007,110.76554759249007,117.75799798902001,0.05138037082875481,0.10290519371764639,True,101,101,100,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10950,0.041092376176247496,0.2010637974528264,10.0,,,,10.0
M7,84,4,-51.8776713762942,111.7553427525884,112.26167186651246,121.47860994796166,0.04030429296425209,0.10900405681610748,True,101,101,98,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10950,0.054111147804035975,0.21633089017219997,10.0,5.90294384223754,,,10.0
M4,84,3,-15.134195259439375,36.268390518878746,36.56839051887874,43.56084091540869,0.6885462670082698,0.7400710898971614,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10951,10.356567562543836,0.0,0.8518855697532417,,,,10.0
M5,84,3,-15.698405100401171,37.39681020080234,37.69681020080234,44.68926059733228,0.6788559962990277,0.7303808191879193,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10951,2.384583270431447,0.0,10.0,,,,10.0
M6,84,3,-49.68195955286676,105.36391910573352,105.66391910573351,112.65636950226346,0.09519045486626401,0.14671527775515558,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10951,1.7193938956943249,0.0,0.5066098249573735,,,,10.0
M7,84,4,-15.698405100401166,39.396810200802335,39.90313931472639,49.12007739617559,0.6616810553360639,0.7303808191879193,True,101,101,101,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10951,2.3845832830464917,0.0,10.0,0.0,,,10.0
M4,42,3,-15.509411289234297,37.018822578468594,37.65040152583701,42.2318314333187,0.3642039076963687,0.46725355347415176,True,101,101,93,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10952,0.12607887847273147,0.08265826266962259,10.0,,,,10.0
M5,42,3,-22.040827522542408,50.081655045084815,50.71323399245323,55.29466389993492,0.13985053127314764,0.2429001770509307,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10952,0.19339499334884072,0.14396926628619305,10.0,,,,10.0
M6,42,3,-21.207533674785488,48.415067349570975,49.04664629693939,53.62807620442108,0.16847407655319982,0.2715237223309829,True,101,100,97,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10952,0.08424912805300214,0.0,10.0,,,,10.0
M7,42,4,-18.987822303029343,45.97564460605869,47.05672568713977,52.92632307919216,0.21037101815673467,0.34777054586044553,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10952,0.24600613852023911,0.13384758227858579,10.0,2.465573894391221,,,10.0
M4,84,3,-54.71944542410899,115.43889084821798,115.73889084821798,122.73134124474792,0.008671932425914157,0.06019675531480573,True,101,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10953,0.4799334240103206,0.007065080814980481,0.0,,,,10.0
M5,84,3,-11.244261200214321,28.488522400428643,28.788522400428644,35.78097279695858,0.7553556548252823,0.806880477714174,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10953,3.9332210767099145,0.03788386285217976,1.0551046917654263,,,,10.0
M6,84,3,-45.061625533539775,96.12325106707955,96.42325106707955,103.4157014636095,0.1745444188773784,0.22606924176626997,True,101,101,100,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10953,2.8501045719173557,0.00872280879039035,0.49405267658603835,,,,10.0
M7,84,4,-11.244261200214329,30.488522400428657,30.994851514352707,40.21178959580191,0.7381807138623185,0.8068804777141738,True,101,101,100,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10953,3.933221081033572,0.03788386278742608,1.0551047000668023,0.0,,,10.0
M4,59,3,-37.76177544227514,81.52355088455027,81.95991452091391,87.75616321626744,0.003274384942374927,0.07663175990283067,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10954,0.2434225110292673,0.7073648117301197,0.1692396274135555,,,,10.0
M5,59,3,-37.818109965381474,81.63621993076295,82.07258356712659,87.86883226248011,0.0018968673641315968,0.07525424232458733,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10954,0.2382331805697216,0.7521776238840305,0.0,,,,10.0
M6,59,3,-37.43978585745248,80.87957171490496,81.31593535126859,87.11218404662212,0.011147821844774043,0.08450519680522983,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10954,0.25686445700553495,0.6647908200432796,0.4254244136533275,,,,10.0
M7,59,4,-35.79144215254515,79.5828843050903,80.32362504583105,87.89303408071318,0.02700141926615331,0.12481125254676095,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10954,0.3423366512423419,0.5598853348865876,0.0,1.2246282051827737,,,10.0
M4,84,3,-45.69106992946254,97.38213985892509,97.68213985892508,104.67459025545503,0.16373374853793643,0.21525857142682803,True,101,101,48,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10956,4.079671198440342,0.0,0.5785459623972997,,,,10.0
M5,84,3,-33.03351126615821,72.06702253231641,72.36702253231641,79.35947292884636,0.38112657131544003,0.4326513942043315,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10956,0.7969367598489152,0.0,10.0,,,,10.0
M6,84,3,-45.69106992946253,97.38213985892506,97.68213985892505,104.674590255455,0.16373374853793668,0.21525857142682825,True,101,101,96,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10956,1.7193939071727986,0.0,0.6863689893606633,,,,10.0
M7,84,4,-29.867120280866256,67.73424056173252,68.24056967565657,77.45750775710576,0.4183342085905263,0.4870339724423818,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10956,1.7193958651512304,0.0,10.0,0.4193968333877304,,,10.0
M4,82,3,-49.3709303886131,104.7418607772262,105.0495530849185,111.96201851901895,0.0785941273366679,0.1313756532228495,True,101,101,93,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10958,2.9975193271092393,0.0,0.531631026878403,,,,10.0
M5,82,3,-47.125637407912116,100.25127481582423,100.55896712351654,107.47143255761699,0.11809745719764478,0.17087898308382632,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10958,1.0504564399490361,0.0,0.7266250411412337,,,,10.0
M6,82,3,-52.445844326632006,110.89168865326401,111.19938096095632,118.11184639505677,0.02449457746422602,0.07727610335040758,True,101,101,101,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10958,1.0110798874574967,0.0,0.3967278385005863,,,,10.0
M7,82,4,-47.125637407912116,102.25127481582423,102.77075533530476,111.87815180488124,0.10050361523558425,0.17087898308382632,True,101,101,99,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10958,1.0504564355498014,0.0,0.7266250380947776,0.0,,,10.0
M4,84,3,-57.85574372202063,121.71148744404125,122.01148744404125,129.00393784057118,-0.04519380568296221,0.0063310172059293235,True,101,101,12,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10969,0.05014493556612907,1.0,0.0,,,,10.0
M5,84,3,-57.848064935719854,121.69612987143971,121.9961298714397,128.98858026796964,-0.04506192298157923,0.006462899907312303,True,101,101,86,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10969,0.1831186364291704,0.0,0.6241671274739872,,,,10.0
M6,84,3,-57.8557437220206,121.7114874440412,122.0114874440412,129.00393784057113,-0.045193805682961725,0.006331017205929879,True,101,101,16,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10969,0.0501449341317621,1.0,0.0,,,,10.0
M7,84,4,-57.84806493571985,123.6961298714397,124.20245898536375,133.41939706681296,-0.06223686394454296,0.006462899907312414,True,101,101,89,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10969,0.183118625714647,0.0,0.6241672768285962,0.0,,,10.0
M4,38,3,-23.975810521631292,53.951621043262584,54.65750339620376,58.86437952244174,-0.024154422724152275,0.08974255418813426,True,101,101,94,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10974,0.043877253812084134,0.3069105981365269,10.0,,,,10.0
M5,38,3,-24.73483641308875,55.4696728261775,56.175555179118675,60.38243130535666,-0.0529713408692049,0.060925636043081655,True,101,101,89,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10974,0.05321791653176247,0.1662931182847835,10.0,,,,10.0
M6,38,3,-23.678171117617385,53.35634223523477,54.062224588175944,58.26910071441392,-0.012854346615099373,0.10104263029718719,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10974,0.04190144406584041,0.5369883094765618,10.0,,,,10.0
M7,38,4,-23.639906270102987,55.279812540205974,56.491933752327185,61.83015717911152,-0.04936725543456171,0.10249538044848705,True,101,101,26,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10974,0.04649970511759538,1.0,2.2208517821351905,10.0,,,10.0
M5,42,3,-18.826059701708168,43.652119403416336,44.28369835078475,48.86512825826644,0.2502774263380757,0.3533270721158588,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10977,1.5110505065045254,0.013814735761393056,0.8853919055648057,,,,10.0
M6,42,3,-25.427531806813416,56.85506361362683,57.48664256099525,62.06807246847694,0.023517638990405022,0.12656728476818813,True,101,101,92,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10977,1.0771884586568905,0.06921045789007588,0.506260024823154,,,,10.0
M7,42,4,-18.826059701708168,45.652119403416336,46.73320048449742,52.60279787654981,0.21592754441214798,0.3533270721158588,True,101,101,100,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10977,1.511050508108357,0.01381473514309446,0.8853919050934993,0.0,,,10.0
M4,80,3,-44.75874702655244,95.51749405310488,95.83328352678909,102.66357395712653,0.13873365632152831,0.1928347203548645,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10983,3.2575100574735996,0.004432494366965856,0.4620987250459034,,,,10.0
M5,80,3,-44.669027020730745,95.33805404146149,95.6538435151457,102.48413394548314,0.14035163891487196,0.19445270294820804,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10983,1.410825858332697,0.0415133448660877,0.3919100411426198,,,,10.0
M6,80,3,-45.998252020825895,97.99650404165179,98.312293515336,105.14258394567344,0.11638080996658565,0.17048187399992176,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10983,1.5707247514797509,0.0,0.3590380099049582,,,,10.0
M7,80,4,-44.45885373746024,96.91770747492048,97.45104080825381,106.445814013616,0.1261081503225313,0.1982429023669795,True,101,101,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10983,1.6303800590217288,0.026989768924171553,0.4166110305560395,0.13013327064414276,,,10.0
M4,81,3,-41.19221717642077,88.38443435284154,88.69612266452985,95.56778181685885,0.2128902152307368,0.266323364893291,True,101,101,60,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10984,3.963862339366323,0.0038515923257829918,0.8496982720983041,,,,10.0
M5,81,3,-41.29807651625812,88.59615303251624,88.90784134420456,95.77950049653356,0.21100474924783402,0.26443789891038827,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10984,0.5073276615262207,0.0,3.1316588566767334,,,,10.0
M6,81,3,-49.98728732685747,105.97457465371494,106.28626296540325,113.15792211773226,0.056240782017087695,0.1096739316796419,True,101,101,60,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10984,0.7621863954909208,0.0,0.9008747754914934,,,,10.0
M7,81,4,-40.74794600677323,89.49589201354647,90.02220780302015,99.07368863223623,0.20299210130939702,0.27423630085946926,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10984,0.7621863960052971,0.0,2.2516887879573297,0.3294766209615581,,,10.0
M4,81,3,-56.04577281582265,118.0915456316453,118.40323394333362,125.27489309566262,-0.05166720526967546,0.0017659443928786933,True,101,101,58,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-11005,0.007421441871425276,0.08609815268564201,10.0,,,,10.0
M5,81,3,-56.14499230707516,118.28998461415031,118.60167292583863,125.47333207816763,-0.05343440857818799,-1.258915633739477e-06,True,101,101,89,kappa;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-11005,1e-05,0.0683240602885603,0.0,,,,10.0
M6,81,3,-55.53209430639735,117.0641886127947,117.37587692448301,124.24753607681201,-0.04251805171215545,0.0109150979503988,True,101,101,69,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-11005,0.014263312027165558,0.05381044842230363,10.0,,,,10.0
M7,81,4,-54.44571444015871,116.89142888031742,117.4177446697911,126.46922549900718,-0.040979535605301945,0.030264663944770342,True,101,101,83,theta;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-11005,0.03192334871054643,0.00832008547356367,0.0,10.0,,,10.0
M4,83,3,-50.55454419951009,107.10908839902018,107.41288586737461,114.36561022240997,0.06912198393130109,0.12126758781885394,True,101,101,66,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-11031,1.1310241017141265,0.0,0.6544895587884425,,,,10.0
